0.1,0.1,640,0.6939731743207311
0.1,0.15,640,0.694100051471566
0.1,0.2,640,0.6944790813784767
0.1,0.25,640,0.6947153429398625
0.1,0.3,640,0.6970070714890835
0.1,0.35,640,0.6961598013305381
0.1,0.4,640,0.696301998326114
0.1,0.45,640,0.6965802804680663
0.1,0.5,640,0.6977037854315357
0.1,0.55,640,0.6978337606351089
0.1,0.6,640,0.6976236694715653
0.1,0.65,640,0.6951593093670824
0.1,0.7,640,0.6909292899090962
0.1,0.75,640,0.6794656634298716
0.1,0.8,640,0.6538795819457673
0.1,0.85,640,0.6057487736967548
0.1,0.9,640,0.538385433686844
0.15,0.1,640,0.7334990750554088
0.15,0.15,640,0.7339982850635544
0.15,0.2,640,0.7336661733515671
0.15,0.25,640,0.7335454553683427
0.15,0.3,640,0.7356265258286927
0.15,0.35,640,0.7358884921490015
0.15,0.4,640,0.73629420996798
0.15,0.45,640,0.7358348937755496
0.15,0.5,640,0.7361086025871872
0.15,0.55,640,0.7362029801295311
0.15,0.6,640,0.736162667885204
0.15,0.65,640,0.7347958700050559
0.15,0.7,640,0.7320454926350771
0.15,0.75,640,0.7248384623940718
0.15,0.8,640,0.6956254230499412
0.15,0.85,640,0.6539201707512801
0.15,0.9,640,0.59603561929153
0.2,0.1,640,0.7453391171239068
0.2,0.15,640,0.7457288001419142
0.2,0.2,640,0.7454784428494291
0.2,0.25,640,0.746003367396803
0.2,0.3,640,0.746543748345581
0.2,0.35,640,0.7468061861558629
0.2,0.4,640,0.7457970337298278
0.2,0.45,640,0.7457970337298278
0.2,0.5,640,0.7452526674197223
0.2,0.55,640,0.7448852972087966
0.2,0.6,640,0.7448419353264919
0.2,0.65,640,0.7430197740218538
0.2,0.7,640,0.7403172145995578
0.2,0.75,640,0.7346048531483722
0.2,0.8,640,0.7136699598800934
0.2,0.85,640,0.6746824555278188
0.2,0.9,640,0.6238615334077378
0.25,0.1,640,0.7390644169271792
0.25,0.15,640,0.7394115487053885
0.25,0.2,640,0.7393369314906397
0.25,0.25,640,0.7398620389413939
0.25,0.3,640,0.7401457656808296
0.25,0.35,640,0.7406714978460235
0.25,0.4,640,0.7406240039076645
0.25,0.45,640,0.7406240039076645
0.25,0.5,640,0.7405876293297101
0.25,0.55,640,0.7404829511167936
0.25,0.6,640,0.7399649466234094
0.25,0.65,640,0.7386947608034278
0.25,0.7,640,0.7360933674292006
0.25,0.75,640,0.7333230838203915
0.25,0.8,640,0.7144844156903767
0.25,0.85,640,0.682530190834283
0.25,0.9,640,0.6410805522471918
0.3,0.1,640,0.7216771539782354
0.3,0.15,640,0.7222012929988766
0.3,0.2,640,0.7221245074411422
0.3,0.25,640,0.7226501060066713
0.3,0.3,640,0.7229129040983475
0.3,0.35,640,0.7234384979132014
0.3,0.4,640,0.7234384979132014
0.3,0.45,640,0.7234384979132014
0.3,0.5,640,0.7234384979132014
0.3,0.55,640,0.7232366370967407
0.3,0.6,640,0.7229612567893323
0.3,0.65,640,0.7224130527913653
0.3,0.7,640,0.7214212964206309
0.3,0.75,640,0.718323050799808
0.3,0.8,640,0.7018366954137347
0.3,0.85,640,0.6767020929073111
0.3,0.9,640,0.6407552330389172
0.35,0.1,640,0.7070067449969771
0.35,0.15,640,0.7072692241719618
0.35,0.2,640,0.7075317033795352
0.35,0.25,640,0.7080566618907839
0.35,0.3,640,0.7080566618907839
0.35,0.35,640,0.7085816205274023
0.35,0.4,640,0.7085816205274023
0.35,0.45,640,0.7085816205274023
0.35,0.5,640,0.7085816205274023
0.35,0.55,640,0.7085816205274023
0.35,0.6,640,0.708330553615333
0.35,0.65,640,0.7080889108962248
0.35,0.7,640,0.7080889108962248
0.35,0.75,640,0.7065289213157188
0.35,0.8,640,0.6995956869805513
0.35,0.85,640,0.6800224999511617
0.35,0.9,640,0.6464017101192286
0.4,0.1,640,0.6894722378197866
0.4,0.15,640,0.6897347467286962
0.4,0.2,640,0.6899972555621587
0.4,0.25,640,0.6905222730032127
0.4,0.3,640,0.6905222730032127
0.4,0.35,640,0.6907847816110582
0.4,0.4,640,0.6907847816110582
0.4,0.45,640,0.6907847816110582
0.4,0.5,640,0.6907847816110582
0.4,0.55,640,0.6907847816110582
0.4,0.6,640,0.6905246629842839
0.4,0.65,640,0.6905246629842839
0.4,0.7,640,0.6905246629842839
0.4,0.75,640,0.6901124301475803
0.4,0.8,640,0.6895287067086207
0.4,0.85,640,0.6785372355289689
0.4,0.9,640,0.6575718946773255
0.45,0.1,640,0.657559597906619
0.45,0.15,640,0.6578221252888485
0.45,0.2,640,0.6578221252888485
0.45,0.25,640,0.6583471795976361
0.45,0.3,640,0.6583471795976361
0.45,0.35,640,0.6583471795976361
0.45,0.4,640,0.6583471795976361
0.45,0.45,640,0.6583471795976361
0.45,0.5,640,0.6583471795976361
0.45,0.55,640,0.6583471795976361
0.45,0.6,640,0.6583471795976361
0.45,0.65,640,0.6583471795976361
0.45,0.7,640,0.6583471795976361
0.45,0.75,640,0.6579298301861762
0.45,0.8,640,0.6575113214835004
0.45,0.85,640,0.6542628478852746
0.45,0.9,640,0.6362812272599443
0.5,0.1,640,0.6144928042728781
0.5,0.15,640,0.6147553225470803
0.5,0.2,640,0.6147553225470803
0.5,0.25,640,0.6152803586578302
0.5,0.3,640,0.6152803586578302
0.5,0.35,640,0.6152803586578302
0.5,0.4,640,0.6152803586578302
0.5,0.45,640,0.6152803586578302
0.5,0.5,640,0.6152803586578302
0.5,0.55,640,0.6152803586578302
0.5,0.6,640,0.6152803586578302
0.5,0.65,640,0.6152803586578302
0.5,0.7,640,0.6152803586578302
0.5,0.75,640,0.6152803586578302
0.5,0.8,640,0.6144894811551728
0.5,0.85,640,0.6126778043910232
0.5,0.9,640,0.5953448748853625
0.55,0.1,640,0.5876426144694584
0.55,0.15,640,0.5879051311388999
0.55,0.2,640,0.5879051311388999
0.55,0.25,640,0.5884301640316755
0.55,0.3,640,0.5884301640316755
0.55,0.35,640,0.5884301640316755
0.55,0.4,640,0.5884301640316755
0.55,0.45,640,0.5884301640316755
0.55,0.5,640,0.5884301640316755
0.55,0.55,640,0.5884301640316755
0.55,0.6,640,0.5884301640316755
0.55,0.65,640,0.5884301640316755
0.55,0.7,640,0.5884301640316755
0.55,0.75,640,0.5884301640316755
0.55,0.8,640,0.5884301640316755
0.55,0.85,640,0.5864222182149691
0.55,0.9,640,0.5695776259918606
0.6,0.1,640,0.5617180401100311
0.6,0.15,640,0.5619804088518257
0.6,0.2,640,0.5619804088518257
0.6,0.25,640,0.5619804088518257
0.6,0.3,640,0.5619804088518257
0.6,0.35,640,0.5619804088518257
0.6,0.4,640,0.5619804088518257
0.6,0.45,640,0.5619804088518257
0.6,0.5,640,0.5619804088518257
0.6,0.55,640,0.5619804088518257
0.6,0.6,640,0.5619804088518257
0.6,0.65,640,0.5619804088518257
0.6,0.7,640,0.5619804088518257
0.6,0.75,640,0.5619804088518257
0.6,0.8,640,0.5619804088518257
0.6,0.85,640,0.5602158329353222
0.6,0.9,640,0.5457809057492229
0.65,0.1,640,0.5328190635257066
0.65,0.15,640,0.5328190635257066
0.65,0.2,640,0.5328190635257066
0.65,0.25,640,0.5328190635257066
0.65,0.3,640,0.5328190635257066
0.65,0.35,640,0.5328190635257066
0.65,0.4,640,0.5328190635257066
0.65,0.45,640,0.5328190635257066
0.65,0.5,640,0.5328190635257066
0.65,0.55,640,0.5328190635257066
0.65,0.6,640,0.5328190635257066
0.65,0.65,640,0.5328190635257066
0.65,0.7,640,0.5328190635257066
0.65,0.75,640,0.5328190635257066
0.65,0.8,640,0.5328190635257066
0.65,0.85,640,0.5316315687431703
0.65,0.9,640,0.5204886722412577
0.7,0.1,640,0.504375672346271
0.7,0.15,640,0.504375672346271
0.7,0.2,640,0.504375672346271
0.7,0.25,640,0.504375672346271
0.7,0.3,640,0.504375672346271
0.7,0.35,640,0.504375672346271
0.7,0.4,640,0.504375672346271
0.7,0.45,640,0.504375672346271
0.7,0.5,640,0.504375672346271
0.7,0.55,640,0.504375672346271
0.7,0.6,640,0.504375672346271
0.7,0.65,640,0.504375672346271
0.7,0.7,640,0.504375672346271
0.7,0.75,640,0.504375672346271
0.7,0.8,640,0.504375672346271
0.7,0.85,640,0.5038247081589432
0.7,0.9,640,0.49472496684776324
0.75,0.1,640,0.46711708429116355
0.75,0.15,640,0.46711708429116355
0.75,0.2,640,0.46711708429116355
0.75,0.25,640,0.46711708429116355
0.75,0.3,640,0.46711708429116355
0.75,0.35,640,0.46711708429116355
0.75,0.4,640,0.46711708429116355
0.75,0.45,640,0.46711708429116355
0.75,0.5,640,0.46711708429116355
0.75,0.55,640,0.46711708429116355
0.75,0.6,640,0.46711708429116355
0.75,0.65,640,0.46711708429116355
0.75,0.7,640,0.46711708429116355
0.75,0.75,640,0.46711708429116355
0.75,0.8,640,0.46711708429116355
0.75,0.85,640,0.4668533248397833
0.75,0.9,640,0.4605853278526314
0.8,0.1,640,0.40088573319159504
0.8,0.15,640,0.40088573319159504
0.8,0.2,640,0.40088573319159504
0.8,0.25,640,0.40088573319159504
0.8,0.3,640,0.40088573319159504
0.8,0.35,640,0.40088573319159504
0.8,0.4,640,0.40088573319159504
0.8,0.45,640,0.40088573319159504
0.8,0.5,640,0.40088573319159504
0.8,0.55,640,0.40088573319159504
0.8,0.6,640,0.40088573319159504
0.8,0.65,640,0.40088573319159504
0.8,0.7,640,0.40088573319159504
0.8,0.75,640,0.40088573319159504
0.8,0.8,640,0.40088573319159504
0.8,0.85,640,0.40088573319159504
0.8,0.9,640,0.4004837797731128
