class_cat,seq_name,class_id,qp,msr,mAP,IDF1,IDP,IDR,Rcll,Prcn,GT,MT,PT,ML,FP,FN,IDs,FM,MOTA,MOTP,IDt,IDa,IDm,num_matches,num_detections,num_objects,num_predictions,idtp,idfp,idfn
ClassB,ParkScene,13,22,8,24.98590274012055,7.7,43.3,4.2,8.0,86.0,4,0,1,3,8,566,4,6,6.0,0.316,0,4,0,45,49,615,57,26.0,34.0,589.0
ClassB,ParkScene,all,22,8,69.88896224678099,54.9,78.1,42.0,52.1,97.9,10,5,2,3,17,719,14,21,50.0,0.181,1,13,0,768,782,1501,799,631.0,177.0,870.0
ClassB,ParkScene,0,22,16,88.04860917998822,63.0,70.7,56.2,78.1,99.5,3,2,1,0,2,124,9,13,76.1,0.156,1,8,0,433,442,566,444,318.0,132.0,248.0
ClassB,ParkScene,1,22,16,96.2341573113999,91.7,95.6,88.1,89.7,97.3,3,3,0,0,8,33,1,2,86.9,0.196,0,1,0,286,287,320,295,282.0,13.0,38.0
ClassB,ParkScene,13,22,16,25.79241808657684,9.4,48.5,5.2,9.8,95.2,4,0,1,3,3,555,4,6,8.6,0.287,0,4,0,56,60,615,63,32.0,34.0,583.0
ClassB,ParkScene,all,22,16,70.02506152598832,54.9,77.9,42.1,52.6,98.4,10,5,2,3,13,712,14,21,50.8,0.180,1,13,0,775,789,1501,802,632.0,179.0,869.0
ClassB,ParkScene,0,22,32,88.3988415678419,62.8,70.4,56.0,78.1,99.5,3,2,1,0,2,124,8,12,76.3,0.154,1,7,0,434,442,566,444,317.0,133.0,249.0
ClassB,ParkScene,1,22,32,96.44468193309712,91.4,94.9,88.1,90.0,97.0,3,3,0,0,9,32,1,2,86.9,0.198,0,1,0,287,288,320,297,282.0,15.0,38.0
ClassB,ParkScene,13,22,32,26.040156986153157,9.6,56.1,5.2,8.0,90.7,4,0,0,4,5,566,4,7,6.5,0.278,0,4,0,45,49,615,54,32.0,25.0,583.0
ClassB,ParkScene,all,22,32,70.29456016236405,55.0,78.5,42.0,51.9,98.0,10,5,1,4,16,722,13,21,50.0,0.178,1,12,0,766,779,1501,795,631.0,173.0,870.0
ClassB,ParkScene,0,22,64,88.21104221914172,63.1,71.0,56.2,77.7,99.5,3,2,1,0,2,126,8,12,76.0,0.156,1,7,0,432,440,566,442,318.0,130.0,248.0
ClassB,ParkScene,1,22,64,96.54834511789659,91.4,94.9,88.1,90.0,97.0,3,3,0,0,9,32,1,2,86.9,0.196,0,1,0,287,288,320,297,282.0,15.0,38.0
ClassB,ParkScene,13,22,64,24.330093093013094,9.2,51.7,5.0,8.1,87.7,4,0,1,3,7,565,3,8,6.5,0.294,0,3,0,47,50,615,57,31.0,29.0,584.0
ClassB,ParkScene,all,22,64,69.6964934766838,54.9,78.4,42.0,51.8,97.7,10,5,2,3,18,723,12,22,49.8,0.180,1,11,0,766,778,1501,796,631.0,174.0,870.0
ClassB,ParkScene,0,26,8,88.0250861837833,63.6,71.3,56.7,77.9,99.3,3,2,1,0,3,125,7,11,76.1,0.155,1,6,0,434,441,566,444,321.0,129.0,245.0
ClassB,ParkScene,1,26,8,96.5666303177364,91.6,95.3,88.1,90.3,97.6,3,3,0,0,7,31,1,2,87.8,0.198,0,1,0,288,289,320,296,282.0,14.0,38.0
ClassB,ParkScene,13,26,8,24.51730221005879,11.1,52.1,6.2,10.1,88.6,4,0,1,3,8,553,5,9,8.0,0.271,0,5,0,57,62,615,70,38.0,35.0,577.0
ClassB,ParkScene,all,26,8,69.70300623719284,55.5,78.3,42.7,52.8,97.8,10,5,2,3,18,709,13,22,50.7,0.180,1,12,0,779,792,1501,810,641.0,178.0,860.0
ClassB,ParkScene,0,26,16,86.82056343882421,63.7,72.6,56.2,76.0,99.5,3,2,1,0,2,136,6,10,74.6,0.154,1,5,0,424,430,566,432,318.0,120.0,248.0
ClassB,ParkScene,1,26,16,96.33679354323517,92.2,96.6,88.1,90.0,98.6,3,3,0,0,4,32,1,2,88.4,0.199,0,1,0,287,288,320,292,282.0,10.0,38.0
ClassB,ParkScene,13,26,16,23.469087532133784,9.2,52.5,5.0,8.3,91.1,4,0,1,3,5,564,5,8,6.7,0.300,0,5,0,46,51,615,56,31.0,28.0,584.0
ClassB,ParkScene,all,26,16,68.87548150473106,55.3,80.0,42.0,51.2,98.6,10,5,2,3,11,732,12,20,49.7,0.181,1,11,0,757,769,1501,780,631.0,158.0,870.0
ClassB,ParkScene,0,26,32,88.21459106170504,62.8,70.4,56.0,77.9,99.3,3,2,1,0,3,125,8,12,76.0,0.153,1,7,0,433,441,566,444,317.0,133.0,249.0
ClassB,ParkScene,1,26,32,96.17185183312432,91.6,95.0,88.4,90.3,97.0,3,3,0,0,9,31,1,2,87.2,0.199,0,1,0,288,289,320,298,283.0,15.0,37.0
ClassB,ParkScene,13,26,32,22.625605537203878,7.5,49.0,4.1,7.3,93.8,4,0,0,4,3,570,5,8,6.0,0.254,0,5,0,40,45,615,48,25.0,26.0,590.0
ClassB,ParkScene,all,26,32,69.00401614401108,54.6,78.2,41.6,51.6,98.1,10,5,1,4,15,726,14,22,49.7,0.176,1,13,0,761,775,1501,790,625.0,174.0,876.0
ClassB,ParkScene,0,26,64,87.5204288802134,63.2,71.1,56.2,77.6,99.5,3,2,1,0,2,127,6,10,76.1,0.154,1,5,0,433,439,566,441,318.0,129.0,248.0
ClassB,ParkScene,1,26,64,97.01949070886062,91.6,95.3,88.1,90.3,97.6,3,3,0,0,7,31,1,2,87.8,0.199,0,1,0,288,289,320,296,282.0,14.0,38.0
ClassB,ParkScene,13,26,64,21.87099346721291,4.6,34.1,2.4,6.2,92.7,4,0,0,4,3,577,9,10,4.2,0.281,0,9,0,29,38,615,41,15.0,29.0,600.0
ClassB,ParkScene,all,26,64,68.80363768542898,54.0,78.1,41.0,51.0,98.5,10,5,1,4,12,735,16,22,49.2,0.177,1,15,0,750,766,1501,778,615.0,172.0,886.0
ClassB,ParkScene,0,30,8,88.01426469331933,63.2,72.1,55.7,75.8,99.5,3,2,1,0,2,137,6,12,74.4,0.156,1,5,0,423,429,566,431,315.0,122.0,251.0
ClassB,ParkScene,1,30,8,96.57027185325666,91.1,94.0,88.4,91.2,97.0,3,3,0,0,9,28,1,2,88.1,0.199,0,1,0,291,292,320,301,283.0,18.0,37.0
ClassB,ParkScene,13,30,8,16.68830914575901,6.7,52.4,3.6,5.4,84.6,4,0,0,4,6,582,4,6,3.7,0.299,0,4,0,29,33,615,39,22.0,20.0,593.0
ClassB,ParkScene,all,30,8,67.09094856411167,54.6,79.5,41.3,50.2,97.8,10,5,1,4,17,747,11,20,48.4,0.179,1,10,0,743,754,1501,771,620.0,160.0,881.0
ClassB,ParkScene,0,30,16,88.47346193593786,62.8,70.4,56.2,78.3,99.3,3,2,1,0,3,123,7,11,76.5,0.156,1,6,0,436,443,566,446,318.0,134.0,248.0
ClassB,ParkScene,1,30,16,97.15776138331586,91.0,95.5,86.9,89.1,97.9,3,3,0,0,6,35,1,4,86.9,0.200,0,1,0,284,285,320,291,278.0,13.0,42.0
ClassB,ParkScene,13,30,16,12.931188965006102,7.1,69.7,3.7,4.2,86.7,4,0,0,4,4,589,2,3,3.3,0.261,0,2,0,24,26,615,30,23.0,10.0,592.0
ClassB,ParkScene,all,30,16,66.18747076141995,54.6,79.8,41.2,50.2,98.3,10,5,1,4,13,747,10,18,48.7,0.176,1,9,0,744,754,1501,767,619.0,157.0,882.0
ClassB,ParkScene,0,30,32,88.0002550465671,63.4,71.5,56.4,77.4,99.5,3,2,1,0,2,128,7,11,75.8,0.158,1,6,0,431,438,566,440,319.0,127.0,247.0
ClassB,ParkScene,1,30,32,96.24039089367868,91.7,95.3,88.4,90.0,97.0,3,3,0,0,9,32,1,2,86.9,0.200,0,1,0,287,288,320,297,283.0,14.0,37.0
ClassB,ParkScene,13,30,32,18.13471444010473,9.7,65.3,5.2,7.5,100.0,4,0,1,3,0,569,1,2,7.3,0.242,0,1,0,45,46,615,46,32.0,17.0,583.0
ClassB,ParkScene,all,30,32,67.45845346011684,55.5,80.1,42.2,51.4,98.6,10,5,2,3,11,729,9,15,50.1,0.178,1,8,0,763,772,1501,783,634.0,158.0,867.0
ClassB,ParkScene,0,30,64,86.95951872810004,64.1,72.6,56.7,76.7,99.5,3,2,1,0,2,132,7,11,75.1,0.157,1,6,0,427,434,566,436,321.0,121.0,245.0
ClassB,ParkScene,1,30,64,96.66069960157154,92.2,95.9,88.8,90.6,98.0,3,3,0,0,6,30,1,2,88.4,0.198,0,1,0,289,290,320,296,284.0,12.0,36.0
ClassB,ParkScene,13,30,64,16.320783600184892,6.4,51.2,3.4,5.4,86.8,4,0,0,4,5,582,3,6,4.1,0.268,0,3,0,30,33,615,38,21.0,20.0,594.0
ClassB,ParkScene,all,30,64,66.6470006432855,55.1,80.4,41.7,50.4,98.3,10,5,1,4,13,744,11,19,48.8,0.178,1,10,0,746,757,1501,770,626.0,153.0,875.0
ClassB,ParkScene,0,34,8,84.82069207616047,63.2,71.6,56.0,76.9,99.5,3,2,1,0,2,131,6,10,75.4,0.157,1,5,0,429,435,566,437,317.0,126.0,249.0
ClassB,ParkScene,1,34,8,96.292364726265,92.2,96.3,88.4,90.0,98.0,3,3,0,0,6,32,1,2,87.8,0.199,0,1,0,287,288,320,294,283.0,11.0,37.0
ClassB,ParkScene,13,34,8,11.514862964592417,6.5,61.8,3.4,4.9,96.8,4,0,0,4,1,585,2,3,4.4,0.274,0,2,0,28,30,615,31,21.0,13.0,594.0
ClassB,ParkScene,all,34,8,64.20930658900595,54.9,80.5,41.4,50.2,98.8,10,5,1,4,9,748,9,15,49.0,0.178,1,8,0,744,753,1501,762,621.0,150.0,880.0
ClassB,ParkScene,0,34,16,86.29950913986984,63.0,71.6,55.7,76.1,99.3,3,2,1,0,3,135,7,11,74.4,0.156,1,6,0,424,431,566,434,315.0,125.0,251.0
ClassB,ParkScene,1,34,16,96.5174379916282,91.2,94.9,87.8,90.0,97.3,3,3,0,0,8,32,1,3,87.2,0.196,0,1,0,287,288,320,296,281.0,15.0,39.0
ClassB,ParkScene,13,34,16,7.252578735851531,3.2,90.9,1.6,1.3,100.0,4,0,0,4,0,607,1,1,1.1,0.184,0,1,0,7,8,615,8,10.0,1.0,605.0
ClassB,ParkScene,all,34,16,63.356508622449844,54.1,81.1,40.4,48.4,98.5,10,5,1,4,11,774,9,15,47.1,0.172,1,8,0,718,727,1501,738,606.0,141.0,895.0
ClassB,ParkScene,0,34,32,87.46375192354799,64.1,72.6,56.7,76.5,99.3,3,2,1,0,3,133,7,11,74.7,0.156,1,6,0,426,433,566,436,321.0,121.0,245.0
ClassB,ParkScene,1,34,32,96.8829835172768,91.4,94.6,88.4,90.6,97.0,3,3,0,0,9,30,1,3,87.5,0.200,0,1,0,289,290,320,299,283.0,16.0,37.0
ClassB,ParkScene,13,34,32,15.917570116795012,6.2,58.8,3.3,5.0,100.0,4,0,0,4,0,584,2,4,4.7,0.278,0,2,0,29,31,615,31,20.0,14.0,595.0
ClassB,ParkScene,all,34,32,66.75476851920659,51.5,75.6,38.8,50.0,98.4,10,5,1,4,12,751,11,19,48.4,0.178,1,10,0,739,750,1501,762,583.0,188.0,918.0
ClassB,ParkScene,0,34,64,86.77454420920596,63.1,71.5,55.8,76.5,99.3,3,2,1,0,3,133,7,12,74.7,0.158,1,6,0,426,433,566,436,316.0,126.0,250.0
ClassB,ParkScene,1,34,64,95.67527703696234,91.6,95.3,88.1,90.0,97.3,3,3,0,0,8,32,1,2,87.2,0.197,0,1,0,287,288,320,296,282.0,14.0,38.0
ClassB,ParkScene,13,34,64,12.11596236797764,5.0,59.3,2.6,3.7,95.8,4,0,0,4,1,592,2,3,3.3,0.263,0,2,0,21,23,615,24,16.0,11.0,599.0
ClassB,ParkScene,all,34,64,64.8552612047153,49.8,73.7,37.4,49.3,98.4,10,5,1,4,12,761,11,18,47.8,0.176,1,10,0,729,740,1501,752,561.0,200.0,940.0
ClassB,ParkScene,0,38,8,82.43868437032081,63.9,75.3,54.9,71.4,99.3,3,2,1,0,3,162,5,9,70.0,0.156,1,4,0,399,404,566,407,311.0,102.0,255.0
ClassB,ParkScene,1,38,8,95.38095923710699,90.5,94.9,86.6,88.8,97.3,3,2,1,0,8,36,1,2,85.9,0.197,0,1,0,283,284,320,292,277.0,15.0,43.0
ClassB,ParkScene,13,38,8,3.35465711344963,3.2,90.9,1.6,1.1,87.5,4,0,0,4,1,608,0,0,1.0,0.179,0,0,0,7,7,615,8,10.0,1.0,605.0
ClassB,ParkScene,all,38,8,60.39143357362581,49.6,76.8,36.4,46.0,98.3,10,4,2,4,12,810,7,12,44.8,0.173,1,6,0,684,691,1501,703,547.0,165.0,954.0
ClassB,ParkScene,0,38,16,80.31627595326101,63.8,75.6,54.6,70.7,99.3,3,2,1,0,3,166,5,9,69.3,0.154,1,4,0,395,400,566,403,309.0,100.0,257.0
ClassB,ParkScene,1,38,16,95.60220049122893,90.9,94.9,87.2,89.1,96.9,3,3,0,0,9,35,1,2,85.9,0.199,0,1,0,284,285,320,294,279.0,15.0,41.0
ClassB,ParkScene,13,38,16,3.992519259057556,5.7,100.0,2.9,2.4,100.0,4,0,0,4,0,600,0,0,2.4,0.261,0,0,0,15,15,615,15,18.0,0.0,597.0
ClassB,ParkScene,all,38,16,59.9703319011825,51.7,79.7,38.0,46.3,98.3,10,5,1,4,12,806,7,12,45.0,0.174,1,6,0,688,695,1501,707,571.0,145.0,930.0
ClassB,ParkScene,0,38,32,81.31613687733451,63.3,74.3,54.6,71.9,99.3,3,2,1,0,3,159,6,10,70.3,0.156,1,5,0,401,407,566,410,309.0,107.0,257.0
ClassB,ParkScene,1,38,32,95.5903982834995,91.7,95.6,88.1,90.0,97.6,3,3,0,0,7,32,1,2,87.5,0.200,0,1,0,287,288,320,295,282.0,13.0,38.0
ClassB,ParkScene,13,38,32,5.856482722336382,4.1,59.1,2.1,3.1,100.0,4,0,0,4,0,596,1,1,2.9,0.237,0,1,0,18,19,615,19,13.0,9.0,602.0
ClassB,ParkScene,all,38,32,60.92100596105679,54.3,82.4,40.2,47.6,98.6,10,5,1,4,10,787,8,13,46.4,0.176,1,7,0,706,714,1501,724,604.0,129.0,897.0
ClassB,ParkScene,0,38,64,85.92609279374534,61.7,70.6,54.2,75.4,99.5,3,2,1,0,2,139,7,11,73.9,0.164,1,6,0,420,427,566,429,307.0,128.0,259.0
ClassB,ParkScene,1,38,64,96.93396813090966,92.2,96.3,88.4,89.7,97.6,3,3,0,0,7,33,1,2,87.2,0.199,0,1,0,286,287,320,294,283.0,11.0,37.0
ClassB,ParkScene,13,38,64,7.985175253867825,4.4,56.0,2.3,3.1,86.4,4,0,0,4,3,596,2,3,2.3,0.222,0,2,0,17,19,615,22,14.0,11.0,601.0
ClassB,ParkScene,all,38,64,63.61507872617428,53.8,80.1,40.2,48.8,98.4,10,5,1,4,12,768,10,16,47.4,0.179,1,9,0,723,733,1501,745,604.0,150.0,897.0
ClassB,ParkScene,0,42,8,79.22566592373332,61.0,74.8,50.9,66.6,99.5,3,2,1,0,2,189,5,10,65.4,0.170,1,4,0,372,377,566,379,288.0,97.0,278.0
ClassB,ParkScene,1,42,8,90.52225228263504,90.3,97.5,84.1,84.7,98.2,3,2,1,0,5,49,1,3,82.8,0.195,0,1,0,270,271,320,276,269.0,7.0,51.0
ClassB,ParkScene,13,42,8,0.7859078590785908,1.0,100.0,0.5,0.0,nan,4,0,0,4,0,615,0,0,0.0,nan,0,0,0,0,0,615,0,3.0,0.0,612.0
ClassB,ParkScene,all,42,8,56.844608688482325,51.6,84.2,37.0,42.8,98.9,10,3,3,4,7,858,6,14,42.0,0.180,1,5,0,637,643,1501,650,555.0,104.0,946.0
ClassB,ParkScene,0,42,16,79.04497259741295,64.2,75.7,55.1,71.2,99.3,3,2,1,0,3,163,5,9,69.8,0.163,1,4,0,398,403,566,406,312.0,100.0,254.0
ClassB,ParkScene,1,42,16,91.84908063973512,91.7,97.9,86.2,86.2,97.9,3,2,1,0,6,44,0,0,84.4,0.198,0,0,0,276,276,320,282,276.0,6.0,44.0
ClassB,ParkScene,13,42,16,2.113821138211382,2.9,100.0,1.5,1.0,100.0,4,0,0,4,0,609,0,0,1.0,0.234,0,0,0,6,6,615,6,9.0,0.0,606.0
ClassB,ParkScene,all,42,16,57.66929145845315,54.3,84.9,39.7,45.6,98.7,10,4,2,4,9,817,5,9,44.6,0.178,1,4,0,679,684,1501,693,596.0,106.0,905.0
ClassB,ParkScene,0,42,32,77.3369088053112,63.2,75.9,53.5,69.3,99.7,3,2,1,0,1,174,5,10,68.2,0.169,1,4,0,387,392,566,393,303.0,96.0,263.0
ClassB,ParkScene,1,42,32,92.2569960438986,90.3,97.5,84.1,84.1,97.5,3,2,1,0,7,51,0,1,81.9,0.194,0,0,0,269,269,320,276,269.0,7.0,51.0
ClassB,ParkScene,13,42,32,1.788617886178862,2.6,100.0,1.3,0.8,100.0,4,0,0,4,0,610,0,0,0.8,0.281,0,0,0,5,5,615,5,8.0,0.0,607.0
ClassB,ParkScene,all,42,32,57.12750757846289,53.3,84.9,38.6,44.4,98.8,10,4,2,4,8,835,5,11,43.5,0.180,1,4,0,661,666,1501,674,580.0,103.0,921.0
ClassB,ParkScene,0,42,64,76.28309072216216,62.8,75.8,53.0,68.6,99.5,3,2,1,0,2,178,6,10,67.1,0.162,1,5,0,382,388,566,390,300.0,96.0,266.0
ClassB,ParkScene,1,42,64,93.54936935789469,91.7,97.2,86.9,86.9,97.2,3,3,0,0,8,42,0,1,84.4,0.197,0,0,0,278,278,320,286,278.0,8.0,42.0
ClassB,ParkScene,13,42,64,2.4390243902439024,3.5,84.6,1.8,1.3,80.0,4,0,0,4,2,607,0,0,1.0,0.222,0,0,0,8,8,615,10,11.0,2.0,604.0
ClassB,ParkScene,all,42,64,57.42382815676692,53.9,84.7,39.2,44.9,98.3,10,5,1,4,12,827,6,11,43.7,0.177,1,5,0,668,674,1501,686,589.0,106.0,912.0
ClassB,ParkScene,0,46,8,69.29374818144757,54.3,72.5,42.9,56.9,97.9,3,0,3,0,7,244,7,15,54.4,0.179,1,6,0,315,322,566,329,243.0,92.0,323.0
ClassB,ParkScene,1,46,8,88.0539221764465,80.7,89.1,73.8,81.6,98.5,3,2,1,0,4,59,1,1,80.0,0.210,0,1,0,260,261,320,265,236.0,29.0,84.0
ClassB,ParkScene,13,46,8,0.975609756097561,1.3,100.0,0.7,0.2,100.0,4,0,0,4,0,614,0,0,0.2,0.248,0,0,0,1,1,615,1,4.0,0.0,611.0
ClassB,ParkScene,all,46,8,52.77442670466388,46.1,80.0,32.2,38.9,98.2,10,2,4,4,11,917,8,16,37.6,0.193,1,7,0,576,584,1501,595,483.0,121.0,1018.0
ClassB,ParkScene,0,46,16,69.77463947940534,64.4,86.0,50.9,56.9,97.9,3,0,3,0,7,244,5,11,54.8,0.170,1,4,0,317,322,566,329,288.0,47.0,278.0
ClassB,ParkScene,1,46,16,86.6247121591721,76.8,87.9,68.1,76.9,99.2,3,1,2,0,2,74,3,3,75.3,0.209,0,3,0,243,246,320,248,218.0,30.0,102.0
ClassB,ParkScene,13,46,16,2.06950422445401,3.8,80.0,2.0,1.5,75.0,4,0,0,4,3,606,0,2,1.0,0.316,0,0,0,9,9,615,12,12.0,3.0,603.0
ClassB,ParkScene,all,46,16,52.82295195434381,49.6,86.6,34.5,38.4,98.0,10,1,5,4,12,924,8,16,37.1,0.189,1,7,0,569,577,1501,589,518.0,80.0,983.0
ClassB,ParkScene,0,46,32,67.1877659437029,65.7,88.3,51.8,57.1,99.1,3,0,3,0,3,243,8,11,55.1,0.169,1,7,0,315,323,566,326,293.0,39.0,273.0
ClassB,ParkScene,1,46,32,88.0335251790497,73.2,82.7,65.6,78.1,98.4,3,1,2,0,4,70,1,6,76.6,0.214,0,1,0,249,250,320,254,210.0,44.0,110.0
ClassB,ParkScene,13,46,32,0.975609756097561,1.0,100.0,0.5,0.0,nan,4,0,0,4,0,615,0,0,0.0,nan,0,0,0,0,0,615,0,3.0,0.0,612.0
ClassB,ParkScene,all,46,32,52.06563362628339,48.6,85.9,33.7,38.1,98.6,10,1,5,4,8,929,9,17,37.0,0.188,1,8,0,563,572,1501,580,506.0,83.0,995.0
ClassB,ParkScene,0,46,64,69.77418030821408,64.8,82.8,52.7,61.1,97.7,3,0,3,0,8,220,7,10,58.5,0.180,1,6,0,339,346,566,354,298.0,62.0,268.0
ClassB,ParkScene,1,46,64,88.60210229333177,87.3,98.1,78.8,78.8,98.1,3,1,2,0,5,68,0,4,77.2,0.201,0,0,0,252,252,320,257,252.0,5.0,68.0
ClassB,ParkScene,13,46,64,0.27100271002710025,1.0,100.0,0.5,0.0,nan,4,0,0,4,0,615,0,0,0.0,nan,0,0,0,0,0,615,0,3.0,0.0,612.0
ClassB,ParkScene,all,46,64,52.88242843719099,52.4,89.2,36.8,39.8,97.9,10,1,5,4,13,903,7,14,38.5,0.188,1,6,0,591,598,1501,611,553.0,67.0,948.0
