seq_name,conf_thres,iou_thres,img_size,IDF1,IDP,IDR,Rcll,Prcn,GT,MT,PT,ML,FP,FN,IDs,FM,MOTA,MOTP,IDt,IDa,IDm
ClassB_BasketballDrive_all,0.6,0.35,640,20.1,34.9,14.1,40.0,99.1,17,0,7,10,16,2608,64,134,38.1,0.179,7,57,0
ClassB_BasketballDrive_all,0.6,0.4,640,20.1,34.7,14.1,40.2,99.0,17,0,7,10,17,2598,64,133,38.3,0.180,7,57,0
ClassB_BasketballDrive_all,0.6,0.45,640,19.9,34.3,14.0,40.3,99.0,17,0,7,10,17,2595,63,132,38.4,0.179,6,57,0
ClassB_BasketballDrive_all,0.6,0.5,640,19.9,34.3,14.0,40.2,99.0,17,0,7,10,17,2597,64,132,38.4,0.178,6,58,0
ClassB_BasketballDrive_all,0.6,0.55,640,19.9,34.3,14.0,40.2,99.0,17,0,7,10,17,2597,64,132,38.4,0.178,6,58,0
ClassB_BasketballDrive_all,0.6,0.6,640,19.9,34.3,14.0,40.2,99.0,17,0,7,10,17,2597,64,132,38.4,0.178,6,58,0
ClassB_BasketballDrive_all,0.6,0.65,640,19.9,34.3,14.0,40.2,99.0,17,0,7,10,17,2597,64,132,38.4,0.178,6,58,0
ClassB_BasketballDrive_all,0.6,0.7,640,19.9,34.3,14.0,40.2,99.0,17,0,7,10,17,2597,64,132,38.4,0.178,6,58,0
ClassB_BasketballDrive_all,0.6,0.75,640,19.9,34.3,14.0,40.2,99.0,17,0,7,10,17,2597,64,132,38.4,0.178,6,58,0
ClassB_BasketballDrive_all,0.6,0.8,640,19.9,34.3,14.0,40.2,99.0,17,0,7,10,17,2597,64,132,38.4,0.178,6,58,0
ClassB_BasketballDrive_all,0.6,0.85,640,19.9,34.3,14.0,40.2,99.0,17,0,7,10,17,2597,64,132,38.4,0.178,6,58,0
ClassB_BasketballDrive_all,0.6,0.9,640,19.1,33.1,13.4,40.0,99.1,17,0,7,10,16,2609,67,135,38.0,0.178,4,63,0
ClassB_BasketballDrive_all,0.65,0.1,640,12.0,26.3,7.7,29.2,99.6,17,0,6,11,5,3078,75,142,27.3,0.172,12,63,0
ClassB_BasketballDrive_all,0.65,0.15,640,13.6,28.1,9.0,31.5,99.3,17,0,6,11,9,2977,74,146,29.6,0.174,9,65,0
ClassB_BasketballDrive_all,0.65,0.2,640,14.4,28.5,9.6,33.4,99.2,17,0,6,11,11,2895,73,152,31.4,0.177,10,63,0
ClassB_BasketballDrive_all,0.65,0.25,640,14.9,28.5,10.0,34.8,99.1,17,0,7,10,13,2835,73,158,32.8,0.178,11,62,0
ClassB_BasketballDrive_all,0.65,0.3,640,14.8,28.0,10.0,35.4,99.2,17,0,7,10,13,2809,72,157,33.4,0.177,11,61,0
ClassB_BasketballDrive_all,0.65,0.35,640,15.4,28.9,10.5,35.8,99.3,17,0,7,10,11,2791,70,154,33.9,0.178,8,62,0
ClassB_BasketballDrive_all,0.65,0.4,640,15.4,28.7,10.5,36.0,99.2,17,0,7,10,12,2781,70,153,34.1,0.179,8,62,0
ClassB_BasketballDrive_all,0.65,0.45,640,15.4,28.7,10.5,36.1,99.2,17,0,7,10,12,2778,69,152,34.2,0.178,7,62,0
ClassB_BasketballDrive_all,0.65,0.5,640,15.4,28.7,10.5,36.1,99.2,17,0,7,10,12,2778,69,152,34.2,0.178,7,62,0
ClassB_BasketballDrive_all,0.65,0.55,640,15.4,28.7,10.5,36.1,99.2,17,0,7,10,12,2778,69,152,34.2,0.178,7,62,0
ClassB_BasketballDrive_all,0.65,0.6,640,15.4,28.7,10.5,36.1,99.2,17,0,7,10,12,2778,69,152,34.2,0.178,7,62,0
ClassB_BasketballDrive_all,0.65,0.65,640,15.4,28.7,10.5,36.1,99.2,17,0,7,10,12,2778,69,152,34.2,0.178,7,62,0
ClassB_BasketballDrive_all,0.65,0.7,640,15.4,28.7,10.5,36.1,99.2,17,0,7,10,12,2778,69,152,34.2,0.178,7,62,0
ClassB_BasketballDrive_all,0.65,0.75,640,15.4,28.7,10.5,36.1,99.2,17,0,7,10,12,2778,69,152,34.2,0.178,7,62,0
ClassB_BasketballDrive_all,0.65,0.8,640,15.4,28.7,10.5,36.1,99.2,17,0,7,10,12,2778,69,152,34.2,0.178,7,62,0
ClassB_BasketballDrive_all,0.65,0.85,640,15.4,28.7,10.5,36.1,99.2,17,0,7,10,12,2778,69,152,34.2,0.178,7,62,0
ClassB_BasketballDrive_all,0.65,0.9,640,15.0,28.2,10.2,35.8,99.3,17,0,7,10,11,2790,72,154,33.9,0.178,5,67,0
ClassB_BasketballDrive_all,0.7,0.1,640,10.6,24.9,6.7,26.7,99.7,17,0,6,11,3,3187,82,146,24.7,0.172,9,73,0
ClassB_BasketballDrive_all,0.7,0.15,640,11.8,26.6,7.6,28.3,99.8,17,0,6,11,3,3114,85,149,26.3,0.173,7,78,0
ClassB_BasketballDrive_all,0.7,0.2,640,12.2,26.5,7.9,29.6,99.8,17,0,6,11,3,3058,86,157,27.6,0.173,7,79,0
ClassB_BasketballDrive_all,0.7,0.25,640,12.4,26.3,8.1,30.7,99.8,17,0,7,10,3,3013,88,162,28.6,0.175,7,81,0
ClassB_BasketballDrive_all,0.7,0.3,640,12.8,26.8,8.4,31.0,99.8,17,0,7,10,3,2996,87,163,29.0,0.175,7,80,0
ClassB_BasketballDrive_all,0.7,0.35,640,13.5,28.3,8.9,31.2,99.8,17,0,7,10,3,2989,85,164,29.2,0.176,5,80,0
ClassB_BasketballDrive_all,0.7,0.4,640,13.5,28.1,8.9,31.4,99.8,17,0,7,10,3,2980,85,164,29.4,0.176,5,80,0
ClassB_BasketballDrive_all,0.7,0.45,640,13.5,28.1,8.9,31.4,99.8,17,0,7,10,3,2980,84,164,29.4,0.175,4,80,0
ClassB_BasketballDrive_all,0.7,0.5,640,13.5,28.1,8.9,31.4,99.8,17,0,7,10,3,2980,84,164,29.4,0.175,4,80,0
ClassB_BasketballDrive_all,0.7,0.55,640,13.5,28.1,8.9,31.4,99.8,17,0,7,10,3,2980,84,164,29.4,0.175,4,80,0
ClassB_BasketballDrive_all,0.7,0.6,640,13.5,28.1,8.9,31.4,99.8,17,0,7,10,3,2980,84,164,29.4,0.175,4,80,0
ClassB_BasketballDrive_all,0.7,0.65,640,13.5,28.1,8.9,31.4,99.8,17,0,7,10,3,2980,84,164,29.4,0.175,4,80,0
ClassB_BasketballDrive_all,0.7,0.7,640,13.5,28.1,8.9,31.4,99.8,17,0,7,10,3,2980,84,164,29.4,0.175,4,80,0
ClassB_BasketballDrive_all,0.7,0.75,640,13.5,28.1,8.9,31.4,99.8,17,0,7,10,3,2980,84,164,29.4,0.175,4,80,0
ClassB_BasketballDrive_all,0.7,0.8,640,13.5,28.1,8.9,31.4,99.8,17,0,7,10,3,2980,84,164,29.4,0.175,4,80,0
ClassB_BasketballDrive_all,0.7,0.85,640,13.5,28.1,8.9,31.4,99.8,17,0,7,10,3,2980,84,164,29.4,0.175,4,80,0
ClassB_BasketballDrive_all,0.7,0.9,640,13.5,28.1,8.9,31.4,99.8,17,0,7,10,3,2982,85,165,29.3,0.175,4,81,0
ClassB_BasketballDrive_all,0.75,0.1,640,7.7,19.6,4.8,24.2,99.8,17,0,6,11,2,3292,96,143,22.0,0.171,6,90,0
ClassB_BasketballDrive_all,0.75,0.15,640,7.7,18.7,4.8,25.5,99.8,17,0,6,11,2,3238,98,146,23.2,0.172,4,94,0
ClassB_BasketballDrive_all,0.75,0.2,640,7.8,18.5,4.9,26.3,99.8,17,0,6,11,2,3204,100,152,23.9,0.172,4,96,0
ClassB_BasketballDrive_all,0.75,0.25,640,7.8,18.2,5.0,27.0,99.8,17,0,6,11,2,3170,102,154,24.6,0.173,4,98,0
ClassB_BasketballDrive_all,0.75,0.3,640,7.8,18.1,5.0,27.3,99.8,17,0,6,11,2,3158,104,157,24.9,0.173,4,100,0
ClassB_BasketballDrive_all,0.75,0.35,640,7.8,18.0,5.0,27.4,99.8,17,0,6,11,2,3153,104,157,25.0,0.174,3,101,0
ClassB_BasketballDrive_all,0.75,0.4,640,7.8,18.0,5.0,27.5,99.8,17,0,6,11,2,3151,105,158,25.0,0.174,3,102,0
ClassB_BasketballDrive_all,0.75,0.45,640,7.8,18.0,5.0,27.4,99.8,17,0,6,11,2,3153,105,158,25.0,0.173,2,103,0
ClassB_BasketballDrive_all,0.75,0.5,640,7.8,18.0,5.0,27.4,99.8,17,0,6,11,2,3153,105,158,25.0,0.173,2,103,0
ClassB_BasketballDrive_all,0.75,0.55,640,7.8,18.0,5.0,27.4,99.8,17,0,6,11,2,3153,105,158,25.0,0.173,2,103,0
ClassB_BasketballDrive_all,0.75,0.6,640,7.8,18.0,5.0,27.4,99.8,17,0,6,11,2,3153,105,158,25.0,0.173,2,103,0
ClassB_BasketballDrive_all,0.75,0.65,640,7.8,18.0,5.0,27.4,99.8,17,0,6,11,2,3153,105,158,25.0,0.173,2,103,0
ClassB_BasketballDrive_all,0.75,0.7,640,7.8,18.0,5.0,27.4,99.8,17,0,6,11,2,3153,105,158,25.0,0.173,2,103,0
ClassB_BasketballDrive_all,0.75,0.75,640,7.8,18.0,5.0,27.4,99.8,17,0,6,11,2,3153,105,158,25.0,0.173,2,103,0
ClassB_BasketballDrive_all,0.75,0.8,640,7.8,18.0,5.0,27.4,99.8,17,0,6,11,2,3153,105,158,25.0,0.173,2,103,0
ClassB_BasketballDrive_all,0.75,0.85,640,7.8,18.0,5.0,27.4,99.8,17,0,6,11,2,3153,105,158,25.0,0.173,2,103,0
ClassB_BasketballDrive_all,0.75,0.9,640,7.6,17.5,4.8,27.4,99.8,17,0,6,11,2,3155,106,159,24.9,0.173,2,104,0
ClassB_BasketballDrive_all,0.8,0.1,640,7.3,20.8,4.4,21.0,99.9,17,0,6,11,1,3434,96,140,18.7,0.170,3,93,0
ClassB_BasketballDrive_all,0.8,0.15,640,7.2,19.9,4.4,21.9,99.9,17,0,6,11,1,3393,98,145,19.6,0.170,3,95,0
ClassB_BasketballDrive_all,0.8,0.2,640,7.2,19.5,4.4,22.4,99.9,17,0,6,11,1,3371,97,146,20.2,0.170,3,94,0
ClassB_BasketballDrive_all,0.8,0.25,640,7.2,19.0,4.4,22.9,99.9,17,0,6,11,1,3349,102,150,20.6,0.171,3,99,0
ClassB_BasketballDrive_all,0.8,0.3,640,7.2,19.0,4.4,23.1,99.9,17,0,6,11,1,3341,104,152,20.7,0.171,3,101,0
ClassB_BasketballDrive_all,0.8,0.35,640,7.2,18.9,4.4,23.2,99.9,17,0,6,11,1,3338,104,152,20.8,0.171,3,101,0
ClassB_BasketballDrive_all,0.8,0.4,640,7.2,18.9,4.4,23.2,99.9,17,0,6,11,1,3338,104,152,20.8,0.171,3,101,0
ClassB_BasketballDrive_all,0.8,0.45,640,7.2,18.9,4.4,23.2,99.9,17,0,6,11,1,3338,104,152,20.8,0.171,3,101,0
ClassB_BasketballDrive_all,0.8,0.5,640,7.2,18.9,4.4,23.2,99.9,17,0,6,11,1,3338,104,152,20.8,0.171,3,101,0
ClassB_BasketballDrive_all,0.8,0.55,640,7.2,18.9,4.4,23.2,99.9,17,0,6,11,1,3338,104,152,20.8,0.171,3,101,0
ClassB_BasketballDrive_all,0.8,0.6,640,7.2,18.9,4.4,23.2,99.9,17,0,6,11,1,3338,104,152,20.8,0.171,3,101,0
ClassB_BasketballDrive_all,0.8,0.65,640,7.2,18.9,4.4,23.2,99.9,17,0,6,11,1,3338,104,152,20.8,0.171,3,101,0
ClassB_BasketballDrive_all,0.8,0.7,640,7.2,18.9,4.4,23.2,99.9,17,0,6,11,1,3338,104,152,20.8,0.171,3,101,0
ClassB_BasketballDrive_all,0.8,0.75,640,7.2,18.9,4.4,23.2,99.9,17,0,6,11,1,3338,104,152,20.8,0.171,3,101,0
ClassB_BasketballDrive_all,0.8,0.8,640,7.2,18.9,4.4,23.2,99.9,17,0,6,11,1,3338,104,152,20.8,0.171,3,101,0
ClassB_BasketballDrive_all,0.8,0.85,640,7.2,18.9,4.4,23.2,99.9,17,0,6,11,1,3338,104,152,20.8,0.171,3,101,0
ClassB_BasketballDrive_all,0.8,0.9,640,7.2,18.9,4.4,23.2,99.9,17,0,6,11,1,3338,104,152,20.8,0.171,3,101,0
ClassB_BasketballDrive_all,0.85,0.1,640,6.7,23.8,3.9,16.3,100.0,17,0,5,12,0,3638,82,111,14.4,0.162,2,80,0
ClassB_BasketballDrive_all,0.85,0.15,640,6.7,23.2,3.9,16.7,100.0,17,0,5,12,0,3619,85,115,14.8,0.162,2,83,0
ClassB_BasketballDrive_all,0.85,0.2,640,6.7,22.9,3.9,16.9,100.0,17,0,5,12,0,3611,86,117,14.9,0.162,2,84,0
ClassB_BasketballDrive_all,0.85,0.25,640,6.7,22.8,3.9,17.0,100.0,17,0,5,12,0,3606,86,117,15.0,0.162,2,84,0
ClassB_BasketballDrive_all,0.85,0.3,640,6.7,22.8,3.9,17.0,100.0,17,0,5,12,0,3605,87,118,15.0,0.162,2,85,0
ClassB_BasketballDrive_all,0.85,0.35,640,6.7,22.7,3.9,17.1,100.0,17,0,5,12,0,3604,87,118,15.1,0.162,2,85,0
ClassB_BasketballDrive_all,0.85,0.4,640,6.7,22.7,3.9,17.1,100.0,17,0,5,12,0,3604,87,118,15.1,0.162,2,85,0
ClassB_BasketballDrive_all,0.85,0.45,640,6.7,22.7,3.9,17.1,100.0,17,0,5,12,0,3604,87,118,15.1,0.162,2,85,0
ClassB_BasketballDrive_all,0.85,0.5,640,6.7,22.7,3.9,17.1,100.0,17,0,5,12,0,3604,87,118,15.1,0.162,2,85,0
ClassB_BasketballDrive_all,0.85,0.55,640,6.7,22.7,3.9,17.1,100.0,17,0,5,12,0,3604,87,118,15.1,0.162,2,85,0
ClassB_BasketballDrive_all,0.85,0.6,640,6.7,22.7,3.9,17.1,100.0,17,0,5,12,0,3604,87,118,15.1,0.162,2,85,0
ClassB_BasketballDrive_all,0.85,0.65,640,6.7,22.7,3.9,17.1,100.0,17,0,5,12,0,3604,87,118,15.1,0.162,2,85,0
ClassB_BasketballDrive_all,0.85,0.7,640,6.7,22.7,3.9,17.1,100.0,17,0,5,12,0,3604,87,118,15.1,0.162,2,85,0
ClassB_BasketballDrive_all,0.85,0.75,640,6.7,22.7,3.9,17.1,100.0,17,0,5,12,0,3604,87,118,15.1,0.162,2,85,0
ClassB_BasketballDrive_all,0.85,0.8,640,6.7,22.7,3.9,17.1,100.0,17,0,5,12,0,3604,87,118,15.1,0.162,2,85,0
ClassB_BasketballDrive_all,0.85,0.85,640,6.7,22.7,3.9,17.1,100.0,17,0,5,12,0,3604,87,118,15.1,0.162,2,85,0
ClassB_BasketballDrive_all,0.85,0.9,640,6.7,22.7,3.9,17.1,100.0,17,0,5,12,0,3604,87,118,15.1,0.162,2,85,0
ClassB_BasketballDrive_all,0.9,0.1,640,4.2,39.5,2.2,5.4,100.0,17,0,0,17,0,4109,37,45,4.6,0.142,0,37,0
ClassB_BasketballDrive_all,0.9,0.15,640,4.2,39.3,2.2,5.5,100.0,17,0,0,17,0,4108,38,46,4.6,0.142,0,38,0
ClassB_BasketballDrive_all,0.9,0.2,640,4.2,39.2,2.2,5.5,100.0,17,0,0,17,0,4107,39,47,4.6,0.143,0,39,0
ClassB_BasketballDrive_all,0.9,0.25,640,4.2,39.2,2.2,5.5,100.0,17,0,0,17,0,4107,39,47,4.6,0.143,0,39,0
ClassB_BasketballDrive_all,0.9,0.3,640,4.2,39.2,2.2,5.5,100.0,17,0,0,17,0,4107,39,47,4.6,0.143,0,39,0
ClassB_BasketballDrive_all,0.9,0.35,640,4.2,39.2,2.2,5.5,100.0,17,0,0,17,0,4107,39,47,4.6,0.143,0,39,0
ClassB_BasketballDrive_all,0.9,0.4,640,4.2,39.2,2.2,5.5,100.0,17,0,0,17,0,4107,39,47,4.6,0.143,0,39,0
ClassB_BasketballDrive_all,0.9,0.45,640,4.2,39.2,2.2,5.5,100.0,17,0,0,17,0,4107,39,47,4.6,0.143,0,39,0
ClassB_BasketballDrive_all,0.9,0.5,640,4.2,39.2,2.2,5.5,100.0,17,0,0,17,0,4107,39,47,4.6,0.143,0,39,0
ClassB_BasketballDrive_all,0.9,0.55,640,4.2,39.2,2.2,5.5,100.0,17,0,0,17,0,4107,39,47,4.6,0.143,0,39,0
ClassB_BasketballDrive_all,0.9,0.6,640,4.2,39.2,2.2,5.5,100.0,17,0,0,17,0,4107,39,47,4.6,0.143,0,39,0
ClassB_BasketballDrive_all,0.9,0.65,640,4.2,39.2,2.2,5.5,100.0,17,0,0,17,0,4107,39,47,4.6,0.143,0,39,0
ClassB_BasketballDrive_all,0.9,0.7,640,4.2,39.2,2.2,5.5,100.0,17,0,0,17,0,4107,39,47,4.6,0.143,0,39,0
ClassB_BasketballDrive_all,0.9,0.75,640,4.2,39.2,2.2,5.5,100.0,17,0,0,17,0,4107,39,47,4.6,0.143,0,39,0
ClassB_BasketballDrive_all,0.9,0.8,640,4.2,39.2,2.2,5.5,100.0,17,0,0,17,0,4107,39,47,4.6,0.143,0,39,0
ClassB_BasketballDrive_all,0.9,0.85,640,4.2,39.2,2.2,5.5,100.0,17,0,0,17,0,4107,39,47,4.6,0.143,0,39,0
ClassB_BasketballDrive_all,0.9,0.9,640,4.2,39.2,2.2,5.5,100.0,17,0,0,17,0,4107,39,47,4.6,0.143,0,39,0
