seq_name,max_age,min_hits,iou_thres,IDF1,IDP,IDR,Rcll,Prcn,GT,MT,PT,ML,FP,FN,IDs,FM,MOTA,MOTP,IDt,IDa,IDm
ClassC_PartyScene_0,1,7,0.5,82.5,86.5,78.9,91.2,100.0,3,2,1,0,0,67,3,3,90.8,0.131,1,2,0
ClassC_PartyScene_0,1,7,0.55,82.6,86.6,78.9,91.1,100.0,3,2,1,0,0,68,3,3,90.7,0.131,1,2,0
ClassC_PartyScene_0,1,7,0.6,82.7,88.0,78.0,88.6,100.0,3,1,2,0,0,87,3,4,88.2,0.127,1,2,0
ClassC_PartyScene_0,1,7,0.65,82.9,89.0,77.6,87.1,100.0,3,1,2,0,0,98,3,4,86.7,0.124,0,3,0
ClassC_PartyScene_0,1,7,0.7,81.2,88.9,74.7,84.0,100.0,3,1,2,0,0,122,4,5,83.5,0.118,0,4,0
ClassC_PartyScene_0,1,7,0.75,81.7,89.7,75.1,83.7,100.0,3,1,2,0,0,124,5,5,83.1,0.119,0,4,0
ClassC_PartyScene_0,1,7,0.8,82.0,90.8,74.8,82.4,100.0,3,1,2,0,0,134,5,5,81.8,0.118,0,4,0
ClassC_PartyScene_0,1,7,0.85,79.1,89.7,70.7,78.9,100.0,3,1,2,0,0,161,7,5,78.0,0.115,0,6,0
ClassC_PartyScene_0,1,7,0.9,78.9,92.9,68.6,73.9,100.0,3,1,2,0,0,199,8,5,72.8,0.111,0,8,0
ClassC_PartyScene_0,1,8,0.1,82.5,86.7,78.7,90.8,100.0,3,2,1,0,0,70,3,3,90.4,0.131,1,2,0
ClassC_PartyScene_0,1,8,0.15,82.5,86.7,78.7,90.8,100.0,3,2,1,0,0,70,3,3,90.4,0.131,1,2,0
ClassC_PartyScene_0,1,8,0.2,82.5,86.7,78.7,90.8,100.0,3,2,1,0,0,70,3,3,90.4,0.131,1,2,0
ClassC_PartyScene_0,1,8,0.25,82.5,86.7,78.7,90.8,100.0,3,2,1,0,0,70,3,3,90.4,0.131,1,2,0
ClassC_PartyScene_0,1,8,0.3,82.5,86.7,78.7,90.8,100.0,3,2,1,0,0,70,3,3,90.4,0.131,1,2,0
ClassC_PartyScene_0,1,8,0.35,82.5,86.7,78.7,90.8,100.0,3,2,1,0,0,70,3,3,90.4,0.131,1,2,0
ClassC_PartyScene_0,1,8,0.4,82.5,86.7,78.7,90.8,100.0,3,2,1,0,0,70,3,3,90.4,0.131,1,2,0
ClassC_PartyScene_0,1,8,0.45,82.5,86.7,78.7,90.8,100.0,3,2,1,0,0,70,3,3,90.4,0.131,1,2,0
ClassC_PartyScene_0,1,8,0.5,82.5,86.7,78.7,90.8,100.0,3,2,1,0,0,70,3,3,90.4,0.131,1,2,0
ClassC_PartyScene_0,1,8,0.55,82.6,86.8,78.7,90.7,100.0,3,1,2,0,0,71,3,3,90.3,0.131,1,2,0
ClassC_PartyScene_0,1,8,0.6,82.8,88.4,77.8,88.1,100.0,3,1,2,0,0,91,3,4,87.7,0.127,1,2,0
