class_cat,seq_name,class_id,qp,msr,mAP,IDF1,IDP,IDR,Rcll,Prcn,GT,MT,PT,ML,FP,FN,IDs,FM,MOTA,MOTP,IDt,IDa,IDm,num_matches,num_detections,num_objects,num_predictions,idtp,idfp,idfn
ClassB,ParkScene,1,26,64,100.0,92.3,96.9,88.1,90.9,100.0,3,3,0,0,0,29,1,1,90.6,0.106,0,1,0,290,291,320,291,282.0,9.0,38.0
ClassB,ParkScene,13,26,64,100.0,60.7,63.1,58.2,91.5,99.8,4,4,0,0,1,52,11,10,89.6,0.103,3,6,1,552,563,615,564,358.0,209.0,257.0
ClassB,ParkScene,all,26,64,100.0,67.8,70.3,65.0,91.7,99.9,10,10,0,0,1,125,23,17,90.1,0.100,4,12,1,1353,1376,1501,1377,975.0,411.0,526.0
ClassB,ParkScene,0,30,8,100.0,61.5,63.4,59.0,92.0,100.0,3,3,0,0,0,45,11,6,90.1,0.092,1,5,0,510,521,566,521,334.0,193.0,232.0
ClassB,ParkScene,1,30,8,100.0,92.3,96.9,88.1,90.9,100.0,3,3,0,0,0,29,1,1,90.6,0.106,0,1,0,290,291,320,291,282.0,9.0,38.0
ClassB,ParkScene,13,30,8,100.0,60.7,63.1,58.2,91.5,99.8,4,4,0,0,1,52,11,10,89.6,0.103,3,6,1,552,563,615,564,358.0,209.0,257.0
ClassB,ParkScene,all,30,8,100.0,67.8,70.3,65.0,91.7,99.9,10,10,0,0,1,125,23,17,90.1,0.100,4,12,1,1353,1376,1501,1377,975.0,411.0,526.0
ClassB,ParkScene,0,30,16,100.0,61.5,63.4,59.0,92.0,100.0,3,3,0,0,0,45,11,6,90.1,0.092,1,5,0,510,521,566,521,334.0,193.0,232.0
ClassB,ParkScene,1,30,16,100.0,92.3,96.9,88.1,90.9,100.0,3,3,0,0,0,29,1,1,90.6,0.106,0,1,0,290,291,320,291,282.0,9.0,38.0
ClassB,ParkScene,13,30,16,100.0,60.7,63.1,58.2,91.5,99.8,4,4,0,0,1,52,11,10,89.6,0.103,3,6,1,552,563,615,564,358.0,209.0,257.0
ClassB,ParkScene,all,30,16,100.0,67.8,70.3,65.0,91.7,99.9,10,10,0,0,1,125,23,17,90.1,0.100,4,12,1,1353,1376,1501,1377,975.0,411.0,526.0
ClassB,ParkScene,0,30,32,100.0,61.5,63.4,59.0,92.0,100.0,3,3,0,0,0,45,11,6,90.1,0.092,1,5,0,510,521,566,521,334.0,193.0,232.0
ClassB,ParkScene,1,30,32,100.0,92.3,96.9,88.1,90.9,100.0,3,3,0,0,0,29,1,1,90.6,0.106,0,1,0,290,291,320,291,282.0,9.0,38.0
ClassB,ParkScene,13,30,32,100.0,60.7,63.1,58.2,91.5,99.8,4,4,0,0,1,52,11,10,89.6,0.103,3,6,1,552,563,615,564,358.0,209.0,257.0
ClassB,ParkScene,all,30,32,100.0,67.8,70.3,65.0,91.7,99.9,10,10,0,0,1,125,23,17,90.1,0.100,4,12,1,1353,1376,1501,1377,975.0,411.0,526.0
ClassB,ParkScene,0,30,64,100.0,61.5,63.4,59.0,92.0,100.0,3,3,0,0,0,45,11,6,90.1,0.092,1,5,0,510,521,566,521,334.0,193.0,232.0
ClassB,ParkScene,1,30,64,100.0,92.3,96.9,88.1,90.9,100.0,3,3,0,0,0,29,1,1,90.6,0.106,0,1,0,290,291,320,291,282.0,9.0,38.0
ClassB,ParkScene,13,30,64,100.0,60.7,63.1,58.2,91.5,99.8,4,4,0,0,1,52,11,10,89.6,0.103,3,6,1,552,563,615,564,358.0,209.0,257.0
ClassB,ParkScene,all,30,64,100.0,67.8,70.3,65.0,91.7,99.9,10,10,0,0,1,125,23,17,90.1,0.100,4,12,1,1353,1376,1501,1377,975.0,411.0,526.0
ClassB,ParkScene,0,34,8,100.0,61.5,63.4,59.0,92.0,100.0,3,3,0,0,0,45,11,6,90.1,0.092,1,5,0,510,521,566,521,334.0,193.0,232.0
ClassB,ParkScene,1,34,8,100.0,92.3,96.9,88.1,90.9,100.0,3,3,0,0,0,29,1,1,90.6,0.106,0,1,0,290,291,320,291,282.0,9.0,38.0
ClassB,ParkScene,13,34,8,100.0,60.7,63.1,58.2,91.5,99.8,4,4,0,0,1,52,11,10,89.6,0.103,3,6,1,552,563,615,564,358.0,209.0,257.0
ClassB,ParkScene,all,34,8,100.0,67.8,70.3,65.0,91.7,99.9,10,10,0,0,1,125,23,17,90.1,0.100,4,12,1,1353,1376,1501,1377,975.0,411.0,526.0
ClassB,ParkScene,0,34,16,100.0,61.5,63.4,59.0,92.0,100.0,3,3,0,0,0,45,11,6,90.1,0.092,1,5,0,510,521,566,521,334.0,193.0,232.0
ClassB,ParkScene,1,34,16,100.0,92.3,96.9,88.1,90.9,100.0,3,3,0,0,0,29,1,1,90.6,0.106,0,1,0,290,291,320,291,282.0,9.0,38.0
ClassB,ParkScene,13,34,16,100.0,60.7,63.1,58.2,91.5,99.8,4,4,0,0,1,52,11,10,89.6,0.103,3,6,1,552,563,615,564,358.0,209.0,257.0
ClassB,ParkScene,all,34,16,100.0,67.8,70.3,65.0,91.7,99.9,10,10,0,0,1,125,23,17,90.1,0.100,4,12,1,1353,1376,1501,1377,975.0,411.0,526.0
ClassB,ParkScene,0,34,32,100.0,61.5,63.4,59.0,92.0,100.0,3,3,0,0,0,45,11,6,90.1,0.092,1,5,0,510,521,566,521,334.0,193.0,232.0
ClassB,ParkScene,1,34,32,100.0,92.3,96.9,88.1,90.9,100.0,3,3,0,0,0,29,1,1,90.6,0.106,0,1,0,290,291,320,291,282.0,9.0,38.0
ClassB,ParkScene,13,34,32,100.0,60.7,63.1,58.2,91.5,99.8,4,4,0,0,1,52,11,10,89.6,0.103,3,6,1,552,563,615,564,358.0,209.0,257.0
ClassB,ParkScene,all,34,32,100.0,67.8,70.3,65.0,91.7,99.9,10,10,0,0,1,125,23,17,90.1,0.100,4,12,1,1353,1376,1501,1377,975.0,411.0,526.0
ClassB,ParkScene,0,34,64,100.0,61.5,63.4,59.0,92.0,100.0,3,3,0,0,0,45,11,6,90.1,0.092,1,5,0,510,521,566,521,334.0,193.0,232.0
ClassB,ParkScene,1,34,64,100.0,92.3,96.9,88.1,90.9,100.0,3,3,0,0,0,29,1,1,90.6,0.106,0,1,0,290,291,320,291,282.0,9.0,38.0
ClassB,ParkScene,13,34,64,100.0,60.7,63.1,58.2,91.5,99.8,4,4,0,0,1,52,11,10,89.6,0.103,3,6,1,552,563,615,564,358.0,209.0,257.0
ClassB,ParkScene,all,34,64,100.0,67.8,70.3,65.0,91.7,99.9,10,10,0,0,1,125,23,17,90.1,0.100,4,12,1,1353,1376,1501,1377,975.0,411.0,526.0
ClassB,ParkScene,0,38,8,100.0,61.5,63.4,59.0,92.0,100.0,3,3,0,0,0,45,11,6,90.1,0.092,1,5,0,510,521,566,521,334.0,193.0,232.0
ClassB,ParkScene,1,38,8,100.0,92.3,96.9,88.1,90.9,100.0,3,3,0,0,0,29,1,1,90.6,0.106,0,1,0,290,291,320,291,282.0,9.0,38.0
ClassB,ParkScene,13,38,8,100.0,60.7,63.1,58.2,91.5,99.8,4,4,0,0,1,52,11,10,89.6,0.103,3,6,1,552,563,615,564,358.0,209.0,257.0
ClassB,ParkScene,all,38,8,100.0,67.8,70.3,65.0,91.7,99.9,10,10,0,0,1,125,23,17,90.1,0.100,4,12,1,1353,1376,1501,1377,975.0,411.0,526.0
ClassB,ParkScene,0,38,16,100.0,61.5,63.4,59.0,92.0,100.0,3,3,0,0,0,45,11,6,90.1,0.092,1,5,0,510,521,566,521,334.0,193.0,232.0
ClassB,ParkScene,1,38,16,100.0,92.3,96.9,88.1,90.9,100.0,3,3,0,0,0,29,1,1,90.6,0.106,0,1,0,290,291,320,291,282.0,9.0,38.0
ClassB,ParkScene,13,38,16,100.0,60.7,63.1,58.2,91.5,99.8,4,4,0,0,1,52,11,10,89.6,0.103,3,6,1,552,563,615,564,358.0,209.0,257.0
ClassB,ParkScene,all,38,16,100.0,67.8,70.3,65.0,91.7,99.9,10,10,0,0,1,125,23,17,90.1,0.100,4,12,1,1353,1376,1501,1377,975.0,411.0,526.0
ClassB,ParkScene,0,38,32,100.0,61.5,63.4,59.0,92.0,100.0,3,3,0,0,0,45,11,6,90.1,0.092,1,5,0,510,521,566,521,334.0,193.0,232.0
ClassB,ParkScene,1,38,32,100.0,92.3,96.9,88.1,90.9,100.0,3,3,0,0,0,29,1,1,90.6,0.106,0,1,0,290,291,320,291,282.0,9.0,38.0
ClassB,ParkScene,13,38,32,100.0,60.7,63.1,58.2,91.5,99.8,4,4,0,0,1,52,11,10,89.6,0.103,3,6,1,552,563,615,564,358.0,209.0,257.0
ClassB,ParkScene,all,38,32,100.0,67.8,70.3,65.0,91.7,99.9,10,10,0,0,1,125,23,17,90.1,0.100,4,12,1,1353,1376,1501,1377,975.0,411.0,526.0
ClassB,ParkScene,0,38,64,100.0,61.5,63.4,59.0,92.0,100.0,3,3,0,0,0,45,11,6,90.1,0.092,1,5,0,510,521,566,521,334.0,193.0,232.0
ClassB,ParkScene,1,38,64,100.0,92.3,96.9,88.1,90.9,100.0,3,3,0,0,0,29,1,1,90.6,0.106,0,1,0,290,291,320,291,282.0,9.0,38.0
ClassB,ParkScene,13,38,64,100.0,60.7,63.1,58.2,91.5,99.8,4,4,0,0,1,52,11,10,89.6,0.103,3,6,1,552,563,615,564,358.0,209.0,257.0
ClassB,ParkScene,all,38,64,100.0,67.8,70.3,65.0,91.7,99.9,10,10,0,0,1,125,23,17,90.1,0.100,4,12,1,1353,1376,1501,1377,975.0,411.0,526.0
ClassB,ParkScene,0,42,8,100.0,61.5,63.4,59.0,92.0,100.0,3,3,0,0,0,45,11,6,90.1,0.092,1,5,0,510,521,566,521,334.0,193.0,232.0
ClassB,ParkScene,1,42,8,100.0,92.3,96.9,88.1,90.9,100.0,3,3,0,0,0,29,1,1,90.6,0.106,0,1,0,290,291,320,291,282.0,9.0,38.0
ClassB,ParkScene,13,42,8,100.0,60.7,63.1,58.2,91.5,99.8,4,4,0,0,1,52,11,10,89.6,0.103,3,6,1,552,563,615,564,358.0,209.0,257.0
ClassB,ParkScene,all,42,8,100.0,67.8,70.3,65.0,91.7,99.9,10,10,0,0,1,125,23,17,90.1,0.100,4,12,1,1353,1376,1501,1377,975.0,411.0,526.0
ClassB,ParkScene,0,42,16,100.0,61.5,63.4,59.0,92.0,100.0,3,3,0,0,0,45,11,6,90.1,0.092,1,5,0,510,521,566,521,334.0,193.0,232.0
ClassB,ParkScene,1,42,16,100.0,92.3,96.9,88.1,90.9,100.0,3,3,0,0,0,29,1,1,90.6,0.106,0,1,0,290,291,320,291,282.0,9.0,38.0
ClassB,ParkScene,13,42,16,100.0,60.7,63.1,58.2,91.5,99.8,4,4,0,0,1,52,11,10,89.6,0.103,3,6,1,552,563,615,564,358.0,209.0,257.0
ClassB,ParkScene,all,42,16,100.0,67.8,70.3,65.0,91.7,99.9,10,10,0,0,1,125,23,17,90.1,0.100,4,12,1,1353,1376,1501,1377,975.0,411.0,526.0
ClassB,ParkScene,0,42,32,100.0,61.5,63.4,59.0,92.0,100.0,3,3,0,0,0,45,11,6,90.1,0.092,1,5,0,510,521,566,521,334.0,193.0,232.0
ClassB,ParkScene,1,42,32,100.0,92.3,96.9,88.1,90.9,100.0,3,3,0,0,0,29,1,1,90.6,0.106,0,1,0,290,291,320,291,282.0,9.0,38.0
ClassB,ParkScene,13,42,32,100.0,60.7,63.1,58.2,91.5,99.8,4,4,0,0,1,52,11,10,89.6,0.103,3,6,1,552,563,615,564,358.0,209.0,257.0
ClassB,ParkScene,all,42,32,100.0,67.8,70.3,65.0,91.7,99.9,10,10,0,0,1,125,23,17,90.1,0.100,4,12,1,1353,1376,1501,1377,975.0,411.0,526.0
ClassB,ParkScene,0,42,64,100.0,61.5,63.4,59.0,92.0,100.0,3,3,0,0,0,45,11,6,90.1,0.092,1,5,0,510,521,566,521,334.0,193.0,232.0
ClassB,ParkScene,1,42,64,100.0,92.3,96.9,88.1,90.9,100.0,3,3,0,0,0,29,1,1,90.6,0.106,0,1,0,290,291,320,291,282.0,9.0,38.0
ClassB,ParkScene,13,42,64,100.0,60.7,63.1,58.2,91.5,99.8,4,4,0,0,1,52,11,10,89.6,0.103,3,6,1,552,563,615,564,358.0,209.0,257.0
ClassB,ParkScene,all,42,64,100.0,67.8,70.3,65.0,91.7,99.9,10,10,0,0,1,125,23,17,90.1,0.100,4,12,1,1353,1376,1501,1377,975.0,411.0,526.0
ClassB,ParkScene,0,46,8,100.0,61.5,63.4,59.0,92.0,100.0,3,3,0,0,0,45,11,6,90.1,0.092,1,5,0,510,521,566,521,334.0,193.0,232.0
ClassB,ParkScene,1,46,8,100.0,92.3,96.9,88.1,90.9,100.0,3,3,0,0,0,29,1,1,90.6,0.106,0,1,0,290,291,320,291,282.0,9.0,38.0
ClassB,ParkScene,13,46,8,100.0,60.7,63.1,58.2,91.5,99.8,4,4,0,0,1,52,11,10,89.6,0.103,3,6,1,552,563,615,564,358.0,209.0,257.0
ClassB,ParkScene,all,46,8,100.0,67.8,70.3,65.0,91.7,99.9,10,10,0,0,1,125,23,17,90.1,0.100,4,12,1,1353,1376,1501,1377,975.0,411.0,526.0
ClassB,ParkScene,0,46,16,100.0,61.5,63.4,59.0,92.0,100.0,3,3,0,0,0,45,11,6,90.1,0.092,1,5,0,510,521,566,521,334.0,193.0,232.0
ClassB,ParkScene,1,46,16,100.0,92.3,96.9,88.1,90.9,100.0,3,3,0,0,0,29,1,1,90.6,0.106,0,1,0,290,291,320,291,282.0,9.0,38.0
ClassB,ParkScene,13,46,16,100.0,60.7,63.1,58.2,91.5,99.8,4,4,0,0,1,52,11,10,89.6,0.103,3,6,1,552,563,615,564,358.0,209.0,257.0
ClassB,ParkScene,all,46,16,100.0,67.8,70.3,65.0,91.7,99.9,10,10,0,0,1,125,23,17,90.1,0.100,4,12,1,1353,1376,1501,1377,975.0,411.0,526.0
ClassB,ParkScene,0,46,32,100.0,61.5,63.4,59.0,92.0,100.0,3,3,0,0,0,45,11,6,90.1,0.092,1,5,0,510,521,566,521,334.0,193.0,232.0
ClassB,ParkScene,1,46,32,100.0,92.3,96.9,88.1,90.9,100.0,3,3,0,0,0,29,1,1,90.6,0.106,0,1,0,290,291,320,291,282.0,9.0,38.0
ClassB,ParkScene,13,46,32,100.0,60.7,63.1,58.2,91.5,99.8,4,4,0,0,1,52,11,10,89.6,0.103,3,6,1,552,563,615,564,358.0,209.0,257.0
ClassB,ParkScene,all,46,32,100.0,67.8,70.3,65.0,91.7,99.9,10,10,0,0,1,125,23,17,90.1,0.100,4,12,1,1353,1376,1501,1377,975.0,411.0,526.0
ClassB,ParkScene,0,46,64,100.0,61.5,63.4,59.0,92.0,100.0,3,3,0,0,0,45,11,6,90.1,0.092,1,5,0,510,521,566,521,334.0,193.0,232.0
ClassB,ParkScene,1,46,64,100.0,92.3,96.9,88.1,90.9,100.0,3,3,0,0,0,29,1,1,90.6,0.106,0,1,0,290,291,320,291,282.0,9.0,38.0
ClassB,ParkScene,13,46,64,100.0,60.7,63.1,58.2,91.5,99.8,4,4,0,0,1,52,11,10,89.6,0.103,3,6,1,552,563,615,564,358.0,209.0,257.0
ClassB,ParkScene,all,46,64,100.0,67.8,70.3,65.0,91.7,99.9,10,10,0,0,1,125,23,17,90.1,0.100,4,12,1,1353,1376,1501,1377,975.0,411.0,526.0
ClassC,BasketballDrill,0,0,0,100.0,41.0,42.4,39.6,93.2,99.8,6,6,0,0,5,172,21,34,92.2,0.149,0,21,0,2334,2355,2527,2360,1001.0,1362.0,1526.0
ClassC,BasketballDrill,32,0,0,100.0,57.6,61.6,54.0,87.7,100.0,2,1,1,0,0,123,23,25,85.4,0.053,0,23,0,852,875,998,875,539.0,336.0,459.0
ClassC,BasketballDrill,56,0,0,100.0,100.0,99.8,100.0,100.0,100.0,3,3,0,0,0,0,3,0,99.8,0.000,1,0,0,1497,1500,1500,1500,1500.0,3.0,0.0
ClassC,BasketballDrill,all,0,0,100.0,62.3,64.1,60.5,94.1,99.9,11,10,1,0,5,295,47,59,93.1,0.084,1,44,0,4683,4730,5025,4735,3040.0,1701.0,1985.0
ClassC,BasketballDrill,0,18,8,100.0,41.0,42.4,39.6,93.2,99.8,6,6,0,0,5,172,21,34,92.2,0.149,0,21,0,2334,2355,2527,2360,1001.0,1362.0,1526.0
ClassC,BasketballDrill,32,18,8,100.0,57.6,61.6,54.0,87.7,100.0,2,1,1,0,0,123,23,25,85.4,0.053,0,23,0,852,875,998,875,539.0,336.0,459.0
ClassC,BasketballDrill,56,18,8,100.0,100.0,99.8,100.0,100.0,100.0,3,3,0,0,0,0,3,0,99.8,0.000,1,0,0,1497,1500,1500,1500,1500.0,3.0,0.0
ClassC,BasketballDrill,all,18,8,100.0,62.3,64.1,60.5,94.1,99.9,11,10,1,0,5,295,47,59,93.1,0.084,1,44,0,4683,4730,5025,4735,3040.0,1701.0,1985.0
ClassC,BasketballDrill,0,18,16,100.0,41.0,42.4,39.6,93.2,99.8,6,6,0,0,5,172,21,34,92.2,0.149,0,21,0,2334,2355,2527,2360,1001.0,1362.0,1526.0
ClassC,BasketballDrill,32,18,16,100.0,57.6,61.6,54.0,87.7,100.0,2,1,1,0,0,123,23,25,85.4,0.053,0,23,0,852,875,998,875,539.0,336.0,459.0
ClassC,BasketballDrill,56,18,16,100.0,100.0,99.8,100.0,100.0,100.0,3,3,0,0,0,0,3,0,99.8,0.000,1,0,0,1497,1500,1500,1500,1500.0,3.0,0.0
ClassC,BasketballDrill,all,18,16,100.0,62.3,64.1,60.5,94.1,99.9,11,10,1,0,5,295,47,59,93.1,0.084,1,44,0,4683,4730,5025,4735,3040.0,1701.0,1985.0
ClassC,BasketballDrill,0,18,32,100.0,41.0,42.4,39.6,93.2,99.8,6,6,0,0,5,172,21,34,92.2,0.149,0,21,0,2334,2355,2527,2360,1001.0,1362.0,1526.0
ClassC,BasketballDrill,32,18,32,100.0,57.6,61.6,54.0,87.7,100.0,2,1,1,0,0,123,23,25,85.4,0.053,0,23,0,852,875,998,875,539.0,336.0,459.0
ClassC,BasketballDrill,56,18,32,100.0,100.0,99.8,100.0,100.0,100.0,3,3,0,0,0,0,3,0,99.8,0.000,1,0,0,1497,1500,1500,1500,1500.0,3.0,0.0
ClassC,BasketballDrill,all,18,32,100.0,62.3,64.1,60.5,94.1,99.9,11,10,1,0,5,295,47,59,93.1,0.084,1,44,0,4683,4730,5025,4735,3040.0,1701.0,1985.0
ClassC,BasketballDrill,0,18,64,100.0,41.0,42.4,39.6,93.2,99.8,6,6,0,0,5,172,21,34,92.2,0.149,0,21,0,2334,2355,2527,2360,1001.0,1362.0,1526.0
ClassC,BasketballDrill,32,18,64,100.0,57.6,61.6,54.0,87.7,100.0,2,1,1,0,0,123,23,25,85.4,0.053,0,23,0,852,875,998,875,539.0,336.0,459.0
ClassC,BasketballDrill,56,18,64,100.0,100.0,99.8,100.0,100.0,100.0,3,3,0,0,0,0,3,0,99.8,0.000,1,0,0,1497,1500,1500,1500,1500.0,3.0,0.0
ClassC,BasketballDrill,all,18,64,100.0,62.3,64.1,60.5,94.1,99.9,11,10,1,0,5,295,47,59,93.1,0.084,1,44,0,4683,4730,5025,4735,3040.0,1701.0,1985.0
ClassC,BasketballDrill,0,22,8,100.0,41.0,42.4,39.6,93.2,99.8,6,6,0,0,5,172,21,34,92.2,0.149,0,21,0,2334,2355,2527,2360,1001.0,1362.0,1526.0
ClassC,BasketballDrill,32,22,8,100.0,57.6,61.6,54.0,87.7,100.0,2,1,1,0,0,123,23,25,85.4,0.053,0,23,0,852,875,998,875,539.0,336.0,459.0
ClassC,BasketballDrill,56,22,8,100.0,100.0,99.8,100.0,100.0,100.0,3,3,0,0,0,0,3,0,99.8,0.000,1,0,0,1497,1500,1500,1500,1500.0,3.0,0.0
ClassC,BasketballDrill,all,22,8,100.0,62.3,64.1,60.5,94.1,99.9,11,10,1,0,5,295,47,59,93.1,0.084,1,44,0,4683,4730,5025,4735,3040.0,1701.0,1985.0
ClassC,BasketballDrill,0,22,16,100.0,41.0,42.4,39.6,93.2,99.8,6,6,0,0,5,172,21,34,92.2,0.149,0,21,0,2334,2355,2527,2360,1001.0,1362.0,1526.0
ClassC,BasketballDrill,32,22,16,100.0,57.6,61.6,54.0,87.7,100.0,2,1,1,0,0,123,23,25,85.4,0.053,0,23,0,852,875,998,875,539.0,336.0,459.0
ClassC,BasketballDrill,56,22,16,100.0,100.0,99.8,100.0,100.0,100.0,3,3,0,0,0,0,3,0,99.8,0.000,1,0,0,1497,1500,1500,1500,1500.0,3.0,0.0
ClassC,BasketballDrill,all,22,16,100.0,62.3,64.1,60.5,94.1,99.9,11,10,1,0,5,295,47,59,93.1,0.084,1,44,0,4683,4730,5025,4735,3040.0,1701.0,1985.0
ClassC,BasketballDrill,0,22,32,100.0,41.0,42.4,39.6,93.2,99.8,6,6,0,0,5,172,21,34,92.2,0.149,0,21,0,2334,2355,2527,2360,1001.0,1362.0,1526.0
ClassC,BasketballDrill,32,22,32,100.0,57.6,61.6,54.0,87.7,100.0,2,1,1,0,0,123,23,25,85.4,0.053,0,23,0,852,875,998,875,539.0,336.0,459.0
ClassC,BasketballDrill,56,22,32,100.0,100.0,99.8,100.0,100.0,100.0,3,3,0,0,0,0,3,0,99.8,0.000,1,0,0,1497,1500,1500,1500,1500.0,3.0,0.0
ClassC,BasketballDrill,all,22,32,100.0,62.3,64.1,60.5,94.1,99.9,11,10,1,0,5,295,47,59,93.1,0.084,1,44,0,4683,4730,5025,4735,3040.0,1701.0,1985.0
ClassC,BasketballDrill,0,22,64,100.0,41.0,42.4,39.6,93.2,99.8,6,6,0,0,5,172,21,34,92.2,0.149,0,21,0,2334,2355,2527,2360,1001.0,1362.0,1526.0
ClassC,BasketballDrill,32,22,64,100.0,57.6,61.6,54.0,87.7,100.0,2,1,1,0,0,123,23,25,85.4,0.053,0,23,0,852,875,998,875,539.0,336.0,459.0
ClassC,BasketballDrill,56,22,64,100.0,100.0,99.8,100.0,100.0,100.0,3,3,0,0,0,0,3,0,99.8,0.000,1,0,0,1497,1500,1500,1500,1500.0,3.0,0.0
ClassC,BasketballDrill,all,22,64,100.0,62.3,64.1,60.5,94.1,99.9,11,10,1,0,5,295,47,59,93.1,0.084,1,44,0,4683,4730,5025,4735,3040.0,1701.0,1985.0
ClassC,BasketballDrill,0,26,8,100.0,41.0,42.4,39.6,93.2,99.8,6,6,0,0,5,172,21,34,92.2,0.149,0,21,0,2334,2355,2527,2360,1001.0,1362.0,1526.0
ClassC,BasketballDrill,32,26,8,100.0,57.6,61.6,54.0,87.7,100.0,2,1,1,0,0,123,23,25,85.4,0.053,0,23,0,852,875,998,875,539.0,336.0,459.0
ClassC,BasketballDrill,56,26,8,100.0,100.0,99.8,100.0,100.0,100.0,3,3,0,0,0,0,3,0,99.8,0.000,1,0,0,1497,1500,1500,1500,1500.0,3.0,0.0
ClassC,BasketballDrill,all,26,8,100.0,62.3,64.1,60.5,94.1,99.9,11,10,1,0,5,295,47,59,93.1,0.084,1,44,0,4683,4730,5025,4735,3040.0,1701.0,1985.0
ClassC,BasketballDrill,0,26,16,100.0,41.0,42.4,39.6,93.2,99.8,6,6,0,0,5,172,21,34,92.2,0.149,0,21,0,2334,2355,2527,2360,1001.0,1362.0,1526.0
ClassC,BasketballDrill,32,26,16,100.0,57.6,61.6,54.0,87.7,100.0,2,1,1,0,0,123,23,25,85.4,0.053,0,23,0,852,875,998,875,539.0,336.0,459.0
ClassC,BasketballDrill,56,26,16,100.0,100.0,99.8,100.0,100.0,100.0,3,3,0,0,0,0,3,0,99.8,0.000,1,0,0,1497,1500,1500,1500,1500.0,3.0,0.0
ClassC,BasketballDrill,all,26,16,100.0,62.3,64.1,60.5,94.1,99.9,11,10,1,0,5,295,47,59,93.1,0.084,1,44,0,4683,4730,5025,4735,3040.0,1701.0,1985.0
ClassC,BasketballDrill,0,26,32,100.0,41.0,42.4,39.6,93.2,99.8,6,6,0,0,5,172,21,34,92.2,0.149,0,21,0,2334,2355,2527,2360,1001.0,1362.0,1526.0
ClassC,BasketballDrill,32,26,32,100.0,57.6,61.6,54.0,87.7,100.0,2,1,1,0,0,123,23,25,85.4,0.053,0,23,0,852,875,998,875,539.0,336.0,459.0
ClassC,BasketballDrill,56,26,32,100.0,100.0,99.8,100.0,100.0,100.0,3,3,0,0,0,0,3,0,99.8,0.000,1,0,0,1497,1500,1500,1500,1500.0,3.0,0.0
ClassC,BasketballDrill,all,26,32,100.0,62.3,64.1,60.5,94.1,99.9,11,10,1,0,5,295,47,59,93.1,0.084,1,44,0,4683,4730,5025,4735,3040.0,1701.0,1985.0
ClassC,BasketballDrill,0,26,64,100.0,41.0,42.4,39.6,93.2,99.8,6,6,0,0,5,172,21,34,92.2,0.149,0,21,0,2334,2355,2527,2360,1001.0,1362.0,1526.0
ClassC,BasketballDrill,32,26,64,100.0,57.6,61.6,54.0,87.7,100.0,2,1,1,0,0,123,23,25,85.4,0.053,0,23,0,852,875,998,875,539.0,336.0,459.0
ClassC,BasketballDrill,56,26,64,100.0,100.0,99.8,100.0,100.0,100.0,3,3,0,0,0,0,3,0,99.8,0.000,1,0,0,1497,1500,1500,1500,1500.0,3.0,0.0
ClassC,BasketballDrill,all,26,64,100.0,62.3,64.1,60.5,94.1,99.9,11,10,1,0,5,295,47,59,93.1,0.084,1,44,0,4683,4730,5025,4735,3040.0,1701.0,1985.0
ClassC,BasketballDrill,0,30,8,100.0,41.0,42.4,39.6,93.2,99.8,6,6,0,0,5,172,21,34,92.2,0.149,0,21,0,2334,2355,2527,2360,1001.0,1362.0,1526.0
ClassC,BasketballDrill,32,30,8,100.0,57.6,61.6,54.0,87.7,100.0,2,1,1,0,0,123,23,25,85.4,0.053,0,23,0,852,875,998,875,539.0,336.0,459.0
ClassC,BasketballDrill,56,30,8,100.0,100.0,99.8,100.0,100.0,100.0,3,3,0,0,0,0,3,0,99.8,0.000,1,0,0,1497,1500,1500,1500,1500.0,3.0,0.0
ClassC,BasketballDrill,all,30,8,100.0,62.3,64.1,60.5,94.1,99.9,11,10,1,0,5,295,47,59,93.1,0.084,1,44,0,4683,4730,5025,4735,3040.0,1701.0,1985.0
ClassC,BasketballDrill,0,30,16,100.0,41.0,42.4,39.6,93.2,99.8,6,6,0,0,5,172,21,34,92.2,0.149,0,21,0,2334,2355,2527,2360,1001.0,1362.0,1526.0
ClassC,BasketballDrill,32,30,16,100.0,57.6,61.6,54.0,87.7,100.0,2,1,1,0,0,123,23,25,85.4,0.053,0,23,0,852,875,998,875,539.0,336.0,459.0
ClassC,BasketballDrill,56,30,16,100.0,100.0,99.8,100.0,100.0,100.0,3,3,0,0,0,0,3,0,99.8,0.000,1,0,0,1497,1500,1500,1500,1500.0,3.0,0.0
ClassC,BasketballDrill,all,30,16,100.0,62.3,64.1,60.5,94.1,99.9,11,10,1,0,5,295,47,59,93.1,0.084,1,44,0,4683,4730,5025,4735,3040.0,1701.0,1985.0
ClassC,BasketballDrill,0,30,32,100.0,41.0,42.4,39.6,93.2,99.8,6,6,0,0,5,172,21,34,92.2,0.149,0,21,0,2334,2355,2527,2360,1001.0,1362.0,1526.0
ClassC,BasketballDrill,32,30,32,100.0,57.6,61.6,54.0,87.7,100.0,2,1,1,0,0,123,23,25,85.4,0.053,0,23,0,852,875,998,875,539.0,336.0,459.0
ClassC,BasketballDrill,56,30,32,100.0,100.0,99.8,100.0,100.0,100.0,3,3,0,0,0,0,3,0,99.8,0.000,1,0,0,1497,1500,1500,1500,1500.0,3.0,0.0
