seq_name,conf_thres,iou_thres,img_size,IDF1,IDP,IDR,Rcll,Prcn,GT,MT,PT,ML,FP,FN,IDs,FM,MOTA,MOTP,IDt,IDa,IDm
ClassB_BasketballDrive_0,0.35,0.3,640,37.0,40.1,34.4,83.9,98.0,7,5,2,0,47,445,53,75,80.3,0.185,10,43,0
ClassB_BasketballDrive_0,0.35,0.35,640,36.8,39.6,34.4,84.7,97.8,7,5,2,0,53,423,52,73,80.9,0.185,9,43,0
ClassB_BasketballDrive_0,0.35,0.4,640,36.9,39.5,34.6,85.5,97.7,7,5,2,0,55,402,50,71,81.7,0.188,9,41,0
ClassB_BasketballDrive_0,0.35,0.45,640,39.1,41.8,36.7,85.8,97.8,7,5,2,0,54,393,49,71,82.1,0.188,8,41,0
ClassB_BasketballDrive_0,0.35,0.5,640,42.6,45.5,40.1,86.0,97.8,7,5,2,0,54,386,50,72,82.3,0.188,7,43,0
ClassB_BasketballDrive_0,0.35,0.55,640,42.7,45.4,40.2,86.4,97.8,7,5,2,0,54,377,51,71,82.6,0.188,8,44,1
ClassB_BasketballDrive_0,0.35,0.6,640,40.9,43.6,38.6,86.3,97.7,7,5,2,0,56,378,51,72,82.5,0.188,6,46,1
ClassB_BasketballDrive_0,0.35,0.65,640,41.4,44.0,39.0,86.4,97.7,7,5,2,0,57,376,52,73,82.5,0.188,8,45,1
ClassB_BasketballDrive_0,0.35,0.7,640,41.2,43.9,38.8,86.2,97.7,7,5,2,0,57,382,58,75,82.0,0.188,9,49,1
ClassB_BasketballDrive_0,0.35,0.75,640,39.5,42.2,37.1,85.9,97.7,7,5,2,0,55,391,64,78,81.6,0.187,9,55,1
ClassB_BasketballDrive_0,0.35,0.8,640,39.0,41.8,36.5,85.2,97.6,7,5,2,0,57,410,72,84,80.5,0.186,9,62,1
ClassB_BasketballDrive_0,0.35,0.85,640,33.7,36.2,31.4,85.0,98.0,7,5,2,0,48,415,74,87,80.6,0.187,9,65,1
ClassB_BasketballDrive_0,0.35,0.9,640,29.9,32.5,27.6,82.8,97.7,7,5,2,0,53,475,100,112,77.3,0.184,11,88,0
ClassB_BasketballDrive_0,0.4,0.1,640,25.0,32.8,20.2,60.8,99.0,7,0,7,0,17,1084,71,96,57.6,0.176,12,59,0
ClassB_BasketballDrive_0,0.4,0.15,640,29.4,35.9,24.8,68.3,98.8,7,0,7,0,23,877,65,95,65.1,0.180,12,54,1
ClassB_BasketballDrive_0,0.4,0.2,640,37.9,44.0,33.2,74.2,98.7,7,2,5,0,28,714,57,85,71.1,0.181,7,50,0
ClassB_BasketballDrive_0,0.4,0.25,640,37.0,41.4,33.4,79.3,98.4,7,4,3,0,35,574,55,82,76.0,0.184,9,46,0
ClassB_BasketballDrive_0,0.4,0.3,640,37.0,40.6,34.0,82.2,98.3,7,4,3,0,40,493,53,78,78.8,0.184,10,43,0
ClassB_BasketballDrive_0,0.4,0.35,640,36.9,40.1,34.0,83.0,98.0,7,5,2,0,48,470,52,76,79.4,0.184,9,43,0
ClassB_BasketballDrive_0,0.4,0.4,640,37.0,40.1,34.3,83.7,97.9,7,5,2,0,49,452,51,74,80.1,0.186,9,42,0
