seq_name,max_age,min_hits,iou_thres,IDF1,IDP,IDR,Rcll,Prcn,GT,MT,PT,ML,FP,FN,IDs,FM,MOTA,MOTP,IDt,IDa,IDm
ClassC_PartyScene_all,1,5,0.55,72.9,74.0,71.8,83.3,85.8,7,4,3,0,295,357,10,13,69.0,0.140,2,8,0
ClassC_PartyScene_all,1,5,0.6,72.7,74.0,71.3,82.6,85.7,7,3,4,0,295,372,11,15,68.3,0.138,2,9,0
ClassC_PartyScene_all,1,5,0.65,72.6,74.4,70.9,81.8,85.8,7,3,4,0,290,389,11,14,67.7,0.137,1,10,0
ClassC_PartyScene_all,1,5,0.7,72.1,74.5,69.9,80.3,85.6,7,3,4,0,289,420,14,18,66.2,0.134,1,13,0
ClassC_PartyScene_all,1,5,0.75,72.7,75.6,70.0,79.8,86.1,7,3,4,0,274,432,18,21,66.1,0.134,1,16,0
ClassC_PartyScene_all,1,5,0.8,61.8,65.1,58.8,77.8,86.2,7,3,4,0,267,474,21,24,64.3,0.133,1,19,0
ClassC_PartyScene_all,1,5,0.85,61.5,67.1,56.7,74.2,87.7,7,3,3,1,222,552,24,26,62.6,0.130,0,24,0
ClassC_PartyScene_all,1,5,0.9,57.9,69.0,50.0,67.6,93.4,7,3,3,1,102,691,22,22,61.8,0.126,0,22,0
ClassC_PartyScene_all,1,6,0.1,73.4,75.1,71.8,83.0,86.8,7,4,3,0,270,364,11,12,69.8,0.139,3,8,0
ClassC_PartyScene_all,1,6,0.15,73.4,75.1,71.8,83.0,86.8,7,4,3,0,270,364,11,12,69.8,0.139,3,8,0
ClassC_PartyScene_all,1,6,0.2,73.4,75.1,71.8,83.0,86.8,7,4,3,0,270,364,11,12,69.8,0.139,3,8,0
ClassC_PartyScene_all,1,6,0.25,73.4,75.1,71.8,83.0,86.8,7,4,3,0,270,364,11,12,69.8,0.139,3,8,0
ClassC_PartyScene_all,1,6,0.3,73.4,75.1,71.8,83.0,86.8,7,4,3,0,270,364,11,12,69.8,0.139,3,8,0
ClassC_PartyScene_all,1,6,0.35,73.4,75.1,71.8,83.0,86.8,7,4,3,0,270,364,11,12,69.8,0.139,3,8,0
ClassC_PartyScene_all,1,6,0.4,73.4,75.1,71.8,83.0,86.8,7,4,3,0,270,364,11,12,69.8,0.139,3,8,0
ClassC_PartyScene_all,1,6,0.45,73.4,75.1,71.7,82.9,86.8,7,4,3,0,270,365,11,12,69.8,0.140,3,8,0
ClassC_PartyScene_all,1,6,0.5,73.4,75.1,71.7,82.9,86.8,7,4,3,0,270,365,11,12,69.8,0.140,3,8,0
ClassC_PartyScene_all,1,6,0.55,73.4,75.1,71.7,82.9,86.8,7,4,3,0,270,366,11,12,69.7,0.140,3,8,0
ClassC_PartyScene_all,1,6,0.6,73.1,75.2,71.2,82.1,86.7,7,3,4,0,270,383,12,14,68.9,0.138,3,9,0
ClassC_PartyScene_all,1,6,0.65,73.2,75.6,70.8,81.3,86.8,7,3,4,0,264,400,12,14,68.4,0.137,2,10,0
ClassC_PartyScene_all,1,6,0.7,72.7,75.8,69.8,79.7,86.6,7,3,4,0,263,434,15,17,66.7,0.134,2,13,0
ClassC_PartyScene_all,1,6,0.75,73.3,77.2,69.9,79.0,87.2,7,3,4,0,248,449,18,19,66.5,0.133,2,15,0
ClassC_PartyScene_all,1,6,0.8,62.3,66.5,58.7,76.9,87.2,7,3,4,0,241,493,23,23,64.6,0.132,2,20,0
ClassC_PartyScene_all,1,6,0.85,62.0,68.8,56.5,73.1,89.0,7,3,3,1,192,575,23,23,63.0,0.130,0,22,0
ClassC_PartyScene_all,1,6,0.9,58.5,71.1,49.6,66.7,95.6,7,3,3,1,66,711,23,20,62.5,0.125,0,23,0
ClassC_PartyScene_all,1,7,0.1,73.9,76.2,71.7,82.5,87.7,7,4,3,0,247,373,10,12,70.5,0.139,3,7,0
ClassC_PartyScene_all,1,7,0.15,73.9,76.2,71.7,82.5,87.7,7,4,3,0,247,373,10,12,70.5,0.139,3,7,0
ClassC_PartyScene_all,1,7,0.2,73.9,76.2,71.7,82.5,87.7,7,4,3,0,247,373,10,12,70.5,0.139,3,7,0
ClassC_PartyScene_all,1,7,0.25,73.9,76.2,71.7,82.5,87.7,7,4,3,0,247,373,10,12,70.5,0.139,3,7,0
ClassC_PartyScene_all,1,7,0.3,73.9,76.2,71.7,82.5,87.7,7,4,3,0,247,373,10,12,70.5,0.139,3,7,0
ClassC_PartyScene_all,1,7,0.35,73.9,76.2,71.7,82.5,87.7,7,4,3,0,247,373,10,12,70.5,0.139,3,7,0
ClassC_PartyScene_all,1,7,0.4,73.9,76.2,71.7,82.5,87.7,7,4,3,0,247,373,10,12,70.5,0.139,3,7,0
ClassC_PartyScene_all,1,7,0.45,73.8,76.2,71.6,82.5,87.7,7,4,3,0,247,374,10,12,70.5,0.140,3,7,0
ClassC_PartyScene_all,1,7,0.5,73.8,76.2,71.6,82.5,87.7,7,4,3,0,247,374,10,12,70.5,0.140,3,7,0
ClassC_PartyScene_all,1,7,0.55,73.8,76.2,71.6,82.4,87.7,7,4,3,0,247,375,10,12,70.4,0.139,3,7,0
ClassC_PartyScene_all,1,7,0.6,73.6,76.4,71.1,81.6,87.6,7,3,4,0,247,394,11,14,69.5,0.138,3,8,0
ClassC_PartyScene_all,1,7,0.65,73.7,76.9,70.7,80.7,87.7,7,3,4,0,241,412,11,14,68.9,0.137,2,9,0
ClassC_PartyScene_all,1,7,0.7,73.2,77.2,69.7,79.0,87.6,7,3,4,0,240,448,13,16,67.2,0.134,2,11,0
ClassC_PartyScene_all,1,7,0.75,73.9,78.6,69.8,78.2,88.1,7,3,4,0,226,465,15,17,66.9,0.133,1,13,0
ClassC_PartyScene_all,1,7,0.8,62.8,67.8,58.5,76.0,88.1,7,3,4,0,219,513,20,21,64.8,0.132,2,17,0
ClassC_PartyScene_all,1,7,0.85,62.4,70.2,56.1,72.1,90.2,7,3,3,1,167,596,18,17,63.4,0.129,0,17,0
ClassC_PartyScene_all,1,7,0.9,58.8,72.9,49.3,65.9,97.4,7,3,3,1,37,729,21,18,63.2,0.124,0,21,0
ClassC_PartyScene_all,1,8,0.1,74.3,77.1,71.6,82.1,88.5,7,4,3,0,228,382,10,12,71.0,0.139,3,7,0
ClassC_PartyScene_all,1,8,0.15,74.3,77.1,71.6,82.1,88.5,7,4,3,0,228,382,10,12,71.0,0.139,3,7,0
ClassC_PartyScene_all,1,8,0.2,74.3,77.1,71.6,82.1,88.5,7,4,3,0,228,382,10,12,71.0,0.139,3,7,0
ClassC_PartyScene_all,1,8,0.25,74.3,77.1,71.6,82.1,88.5,7,4,3,0,228,382,10,12,71.0,0.139,3,7,0
ClassC_PartyScene_all,1,8,0.3,74.3,77.1,71.6,82.1,88.5,7,4,3,0,228,382,10,12,71.0,0.139,3,7,0
ClassC_PartyScene_all,1,8,0.35,74.3,77.1,71.6,82.1,88.5,7,4,3,0,228,382,10,12,71.0,0.139,3,7,0
ClassC_PartyScene_all,1,8,0.4,74.3,77.1,71.6,82.1,88.5,7,4,3,0,228,382,10,12,71.0,0.139,3,7,0
ClassC_PartyScene_all,1,8,0.45,74.2,77.1,71.5,82.1,88.5,7,4,3,0,228,383,10,12,70.9,0.139,3,7,0
ClassC_PartyScene_all,1,8,0.5,74.2,77.1,71.5,82.1,88.5,7,4,3,0,228,383,10,12,70.9,0.139,3,7,0
ClassC_PartyScene_all,1,8,0.55,74.2,77.2,71.5,82.0,88.5,7,3,4,0,228,384,10,12,70.9,0.139,3,7,0
ClassC_PartyScene_all,1,8,0.6,74.1,77.4,71.0,81.0,88.4,7,3,4,0,228,405,11,14,69.9,0.138,3,8,0
ClassC_PartyScene_all,1,8,0.65,74.2,78.0,70.6,80.1,88.5,7,3,4,0,222,424,10,12,69.3,0.137,1,9,0
ClassC_PartyScene_all,1,8,0.7,73.7,78.4,69.6,78.4,88.3,7,3,4,0,221,461,13,15,67.5,0.133,2,11,0
ClassC_PartyScene_all,1,8,0.75,74.5,79.9,69.7,77.5,88.8,7,3,4,0,208,480,14,15,67.1,0.133,1,12,0
ClassC_PartyScene_all,1,8,0.8,63.1,68.9,58.3,75.2,88.9,7,3,4,0,201,530,18,18,64.9,0.131,1,16,0
ClassC_PartyScene_all,1,8,0.85,62.7,71.4,55.9,71.4,91.3,7,3,3,1,145,611,16,15,63.9,0.129,0,15,0
ClassC_PartyScene_all,1,8,0.9,59.0,74.1,49.0,65.1,98.4,7,3,3,1,22,745,20,17,63.2,0.124,0,20,0
ClassC_PartyScene_all,1,9,0.1,74.6,78.0,71.5,81.7,89.1,7,4,3,0,213,391,10,12,71.3,0.139,3,7,0
ClassC_PartyScene_all,1,9,0.15,74.6,78.0,71.5,81.7,89.1,7,4,3,0,213,391,10,12,71.3,0.139,3,7,0
ClassC_PartyScene_all,1,9,0.2,74.6,78.0,71.5,81.7,89.1,7,4,3,0,213,391,10,12,71.3,0.139,3,7,0
ClassC_PartyScene_all,1,9,0.25,74.6,78.0,71.5,81.7,89.1,7,4,3,0,213,391,10,12,71.3,0.139,3,7,0
ClassC_PartyScene_all,1,9,0.3,74.6,78.0,71.5,81.7,89.1,7,4,3,0,213,391,10,12,71.3,0.139,3,7,0
ClassC_PartyScene_all,1,9,0.35,74.6,78.0,71.5,81.7,89.1,7,4,3,0,213,391,10,12,71.3,0.139,3,7,0
ClassC_PartyScene_all,1,9,0.4,74.6,78.0,71.5,81.7,89.1,7,4,3,0,213,391,10,12,71.3,0.139,3,7,0
ClassC_PartyScene_all,1,9,0.45,74.6,78.0,71.4,81.6,89.1,7,3,4,0,213,392,10,12,71.2,0.139,3,7,0
ClassC_PartyScene_all,1,9,0.5,74.6,78.0,71.4,81.6,89.1,7,3,4,0,213,392,10,12,71.2,0.139,3,7,0
ClassC_PartyScene_all,1,9,0.55,74.6,78.0,71.4,81.6,89.1,7,3,4,0,213,393,10,12,71.2,0.139,3,7,0
ClassC_PartyScene_all,1,9,0.6,74.5,78.4,70.9,80.5,89.0,7,3,4,0,213,416,11,14,70.0,0.138,3,8,0
ClassC_PartyScene_all,1,9,0.65,74.5,79.0,70.6,79.6,89.2,7,3,4,0,207,435,10,12,69.5,0.136,1,9,0
ClassC_PartyScene_all,1,9,0.7,74.1,79.4,69.5,77.9,89.0,7,3,4,0,206,473,12,14,67.6,0.133,2,10,0
ClassC_PartyScene_all,1,9,0.75,74.9,80.9,69.6,76.9,89.4,7,3,4,0,194,493,12,13,67.3,0.132,1,10,0
ClassC_PartyScene_all,1,9,0.8,63.4,69.8,58.1,74.5,89.4,7,3,4,0,188,545,15,15,65.0,0.131,1,13,0
ClassC_PartyScene_all,1,9,0.85,63.0,72.5,55.6,70.8,92.3,7,3,3,1,126,624,15,14,64.2,0.129,0,14,0
ClassC_PartyScene_all,1,9,0.9,59.1,74.9,48.8,64.4,98.9,7,3,2,2,16,760,20,17,62.7,0.124,0,20,0
ClassC_PartyScene_all,2,1,0.1,70.0,67.5,72.6,86.9,80.8,7,5,2,0,442,280,18,32,65.4,0.142,4,13,0
ClassC_PartyScene_all,2,1,0.15,70.0,67.5,72.6,86.9,80.8,7,5,2,0,442,280,18,32,65.4,0.142,4,13,0
ClassC_PartyScene_all,2,1,0.2,70.0,67.5,72.6,86.9,80.8,7,5,2,0,442,280,18,32,65.4,0.142,4,13,0
ClassC_PartyScene_all,2,1,0.25,70.0,67.5,72.6,86.8,80.8,7,5,2,0,442,281,19,31,65.3,0.142,4,14,0
ClassC_PartyScene_all,2,1,0.3,69.9,67.5,72.6,86.8,80.7,7,5,2,0,442,282,19,30,65.2,0.142,4,14,0
ClassC_PartyScene_all,2,1,0.35,69.9,67.5,72.6,86.8,80.7,7,5,2,0,442,282,19,30,65.2,0.142,4,14,0
ClassC_PartyScene_all,2,1,0.4,69.9,67.5,72.6,86.8,80.7,7,5,2,0,442,282,19,30,65.2,0.142,4,14,0
ClassC_PartyScene_all,2,1,0.45,70.0,67.6,72.5,86.6,80.7,7,5,2,0,442,286,20,29,65.0,0.141,4,15,0
ClassC_PartyScene_all,2,1,0.5,70.0,67.6,72.5,86.6,80.8,7,5,2,0,441,286,20,29,65.0,0.141,4,16,0
