class_cat,seq_name,class_id,qp,msr,mAP,IDF1,IDP,IDR,Rcll,Prcn,GT,MT,PT,ML,FP,FN,IDs,FM,MOTA,MOTP,IDt,IDa,IDm,num_matches,num_detections,num_objects,num_predictions,idtp,idfp,idfn
ClassB,BasketballDrive,56,42,8,49.39415333204828,34.0,37.7,30.7,48.8,60.4,6,0,6,0,221,353,18,26,14.2,0.175,0,18,0,319,337,690,558,212.0,350.0,478.0
ClassB,BasketballDrive,all,42,8,51.22128156406607,36.0,44.6,30.2,61.4,90.9,17,5,8,4,266,1677,71,89,53.6,0.182,5,65,0,2597,2668,4345,2934,1312.0,1629.0,3033.0
ClassB,BasketballDrive,0,42,16,91.18360015971382,43.4,47.3,40.0,82.9,98.2,7,5,2,0,42,473,47,62,79.7,0.185,6,41,0,2247,2294,2767,2336,1107.0,1232.0,1660.0
ClassB,BasketballDrive,32,42,16,13.343979335905576,7.7,67.9,4.1,6.0,100.0,4,0,0,4,0,835,5,5,5.4,0.202,0,5,0,48,53,888,53,36.0,17.0,852.0
ClassB,BasketballDrive,56,42,16,46.38306805947487,32.3,34.8,30.0,48.4,56.6,6,0,5,1,256,356,20,23,8.4,0.181,0,20,0,314,334,690,590,207.0,387.0,483.0
ClassB,BasketballDrive,all,42,16,50.30354918503143,36.9,45.2,31.1,61.7,90.0,17,5,7,5,298,1664,72,90,53.2,0.185,6,66,0,2609,2681,4345,2979,1350.0,1636.0,2995.0
ClassB,BasketballDrive,0,42,32,90.3483935848413,42.5,46.7,38.9,81.6,98.2,7,5,2,0,41,509,47,63,78.4,0.184,5,42,0,2211,2258,2767,2299,1076.0,1226.0,1691.0
ClassB,BasketballDrive,32,42,32,14.39848354149071,7.8,63.8,4.2,6.5,100.0,4,0,0,4,0,830,5,5,6.0,0.206,0,5,0,53,58,888,58,37.0,21.0,851.0
ClassB,BasketballDrive,56,42,32,52.538927529985926,37.9,42.0,34.3,51.7,63.7,6,0,6,0,203,333,17,21,19.9,0.17,0,17,0,340,357,690,560,237.0,327.0,453.0
ClassB,BasketballDrive,all,42,32,52.42860155210598,37.2,46.2,31.1,61.5,91.6,17,5,8,4,245,1672,69,89,54.3,0.183,5,64,0,2604,2673,4345,2918,1350.0,1575.0,2995.0
ClassB,BasketballDrive,0,42,64,90.58014034218648,42.8,47.0,39.3,81.8,98.1,7,5,2,0,45,504,46,61,78.5,0.184,4,42,0,2217,2263,2767,2308,1087.0,1224.0,1680.0
ClassB,BasketballDrive,32,42,64,13.149719409161174,8.1,71.7,4.3,6.0,100.0,4,0,0,4,0,835,3,3,5.6,0.196,0,3,0,50,53,888,53,38.0,15.0,850.0
